Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-02-26,79.18,79.82,79.18,79.82,0.65,+0.82%,5,354
2024-02-23,78.98,79.17,78.7,79.17,0.42,+0.53%,18,352
2024-02-22,78.75,79.29,78.65,78.75,0.25,+0.32%,5,347
2024-02-21,78.6,78.75,78.5,78.5,-0.25,-0.32%,35,347
2024-02-20,78.5,79,78.5,78.75,-0.05,-0.06%,10,327
2024-02-16,78.65,79.55,78.65,78.8,0.1,+0.13%,6,325
2024-02-15,78.5,79,78.4,78.7,0.21,+0.27%,6,322
2024-02-14,78.18,78.49,78.18,78.49,0.53,+0.68%,29,325
2024-02-13,77.84,77.96,77.84,77.96,0.28,+0.36%,4,296
2024-02-12,77.45,77.68,77.45,77.68,0.17,+0.22%,1,296
2024-02-09,78.09,78.09,77.42,77.51,-0.55,-0.70%,28,296
2024-02-08,78.68,78.68,78.06,78.06,-0.65,-0.83%,1,280
2024-02-07,78.71,78.71,78.71,78.71,-0.19,-0.24%,0,280
2024-02-06,78.9,78.9,78.9,78.9,0.2,+0.25%,0,280
2024-02-05,78.38,78.7,78.38,78.7,0.38,+0.49%,11,280
2024-02-02,78.32,78.32,78.32,78.32,0.1,+0.13%,0,270
2024-02-01,78,78.23,78,78.22,0.31,+0.40%,93,270
2024-01-31,77.91,77.91,77.91,77.91,0.09,+0.12%,0,178
2024-01-30,77.82,77.82,77.82,77.82,0.01,+0.01%,0,178
2024-01-29,77.81,77.81,77.81,77.81,0.49,+0.63%,0,178
2024-01-26,77.32,77.32,77.32,77.32,-0.5,-0.64%,0,178
2024-01-25,77.82,77.82,77.82,77.82,-0.05,-0.06%,0,178
2024-01-24,78,78,77.39,77.87,-0.11,-0.14%,130,178
2024-01-23,78,78,77.98,77.98,0.02,+0.03%,2,70
2024-01-22,78.63,78.65,77.96,77.96,0.08,+0.10%,2,68
2024-01-19,77.88,77.88,77.88,77.88,0.19,+0.24%,0,66
2024-01-18,77.69,77.69,77.69,77.69,0.1,+0.13%,0,66
2024-01-17,77.59,77.59,77.59,77.59,0.52,+0.67%,0,66
2024-01-16,77.07,77.07,77.07,77.07,0.09,+0.12%,0,66
2024-01-12,76.98,76.98,76.98,76.98,-0.02,-0.03%,25,66
2024-01-11,77,77,77,77,0.19,+0.25%,25,66
2024-01-10,76.81,76.81,76.81,76.81,-0.57,-0.74%,0,43
2024-01-09,77.38,77.38,77.38,77.38,0.11,+0.14%,0,43
2024-01-08,77.27,77.27,77.27,77.27,0.07,+0.09%,0,43
2024-01-05,77.2,77.2,77.2,77.2,0.18,+0.23%,0,43
2024-01-04,77.02,77.02,77.02,77.02,-0.39,-0.50%,0,43
2024-01-03,77.41,77.41,77.41,77.41,0.76,+0.99%,0,43
2024-01-02,76.65,76.65,76.65,76.65,-0.57,-0.74%,0,43
2023-12-29,77.7,77.71,77.2,77.22,0.65,+0.85%,11,43
2023-12-28,76.57,76.57,76.57,76.57,-0.06,-0.08%,0,42
2023-12-27,76.63,76.63,76.63,76.63,0.78,+1.03%,0,42
2023-12-26,75.85,75.85,75.85,75.85,0.21,+0.28%,1,42
2023-12-22,75.26,75.64,75.26,75.64,0.38,+0.50%,1,42
2023-12-21,75.25,75.26,75.25,75.26,0.23,+0.31%,1,43
2023-12-20,74.75,75.03,74.75,75.03,0.52,+0.70%,5,42
2023-12-19,74.51,74.51,74.51,74.51,0.29,+0.39%,0,47
2023-12-18,75.8,75.8,74.22,74.22,-1.58,-2.08%,2,47
2023-12-15,75.8,75.8,75.8,75.8,-0.17,-0.22%,0,45
2023-12-14,75.97,75.97,75.97,75.97,-0.2,-0.26%,0,45
2023-12-13,76.17,76.17,76.17,76.17,0.03,+0.04%,0,45
2023-12-12,76.14,76.14,76.14,76.14,-0.38,-0.50%,0,45
2023-12-11,76.52,76.52,76.52,76.52,0.4,+0.53%,0,45
2023-12-08,76.5,76.5,76.12,76.12,-0.12,-0.16%,22,45
2023-12-07,76.24,76.24,76.24,76.24,0.35,+0.46%,0,38
2023-12-06,75.89,75.89,75.89,75.89,0.03,+0.04%,0,38
2023-12-05,75.86,75.86,75.86,75.86,0.46,+0.61%,0,38
2023-12-04,75.4,75.4,75.4,75.4,-0.99,-1.30%,0,38
2023-12-01,76.39,76.39,76.39,76.39,-0.09,-0.12%,0,38
2023-11-30,76.48,76.48,76.48,76.48,0.21,+0.28%,22,38
2023-11-29,76.27,76.27,76.27,76.27,-0.04,-0.05%,0,38
2023-11-28,76.31,76.31,76.31,76.31,0.38,+0.50%,0,38
2023-11-27,75.93,75.93,75.93,75.93,-1.44,-1.86%,0,38
2023-11-24,77.37,77.37,77.37,77.37,0.51,+0.66%,0,38
2023-11-22,76.86,76.86,76.86,76.86,-0.32,-0.41%,0,38
