Time,Open,High,Low,Last,Change,%Change,Volume
2019-08-02,3.83917,3.88999,3.83671,3.88506,0.04588,+1.20%,7876
2019-08-01,3.80957,3.85275,3.80957,3.83918,0.02967,+0.78%,8309
2019-07-31,3.78923,3.8159,3.74929,3.80951,0.0203,+0.54%,7724
2019-07-30,3.77936,3.7969,3.77545,3.78921,0.00941,+0.25%,7296
2019-07-29,3.77649,3.79778,3.77175,3.7798,0.00308,+0.08%,6586
2019-07-26,3.77774,3.79148,3.76079,3.77672,-0.00107,-0.03%,7816
2019-07-25,3.77161,3.80243,3.755,3.77779,0.00631,+0.17%,7409
2019-07-24,3.77392,3.7773,3.7534,3.77148,-0.00251,-0.07%,8168
2019-07-23,3.73864,3.7778,3.73642,3.77399,0.03536,+0.95%,8110
2019-07-22,3.7458,3.7474,3.73019,3.73863,-0.00875,-0.23%,7995
2019-07-19,3.71844,3.74953,3.7169,3.74738,0.0289,+0.78%,8848
2019-07-18,3.7671,3.7671,3.71816,3.71848,-0.04497,-1.19%,7976
2019-07-17,3.7681,3.7694,3.75554,3.76345,-0.00437,-0.12%,8528
2019-07-16,3.7559,3.7701,3.75235,3.76782,0.01253,+0.33%,8087
2019-07-15,3.7379,3.7573,3.7295,3.75529,0.01849,+0.49%,7044
2019-07-12,3.75336,3.7915,3.73002,3.7368,-0.01654,-0.44%,4725
2019-07-11,3.7566,3.7942,3.7415,3.75334,-0.00077,-0.02%,7029
2019-07-10,3.8039,3.8205,3.75046,3.75411,-0.04499,-1.18%,6233
2019-07-09,3.8089,3.8205,3.79902,3.7991,-0.00829,-0.22%,453
2019-07-08,3.82,3.83,3.79955,3.80739,-0.01171,-0.31%,5278
2019-07-05,3.8018,3.8371,3.79867,3.8191,0.02048,+0.54%,9230
2019-07-04,3.83,3.83,3.78407,3.79862,-0.02928,-0.76%,8090
2019-07-03,3.846,3.8736,3.8168,3.8279,-0.01789,-0.47%,10618
2019-07-02,3.8426,3.8794,3.8197,3.84579,0.00423,+0.11%,9736
2019-07-01,3.8495,3.8507,3.80967,3.84156,-0.00579,-0.15%,8248
2019-06-28,3.81895,3.8498,3.81558,3.84735,0.02833,+0.74%,7790
2019-06-27,3.847,3.8705,3.81902,3.81902,-0.02523,-0.66%,8287
2019-06-26,3.8482,3.8565,3.83282,3.84425,-0.00418,-0.11%,9810
2019-06-25,3.8238,3.8557,3.82082,3.84843,0.02523,+0.66%,12086
2019-06-24,3.8205,3.8385,3.80731,3.8232,0.00396,+0.10%,12342
2019-06-21,3.8373,3.8447,3.81339,3.81924,-0.01836,-0.48%,12858
2019-06-20,3.8409,3.8409,3.83686,3.8376,-0.00078,-0.02%,1162
2019-06-19,3.862,3.8832,3.83838,3.83838,-0.02073,-0.54%,13000
2019-06-18,3.8899,3.8899,3.84945,3.85911,-0.02868,-0.74%,12265
2019-06-17,3.9011,3.9214,3.88011,3.88779,-0.00852,-0.22%,13931
2019-06-14,3.8504,3.9122,3.8432,3.89631,0.04637,+1.20%,14274
2019-06-13,3.8667,3.8672,3.83443,3.84994,-0.01599,-0.41%,13989
2019-06-12,3.859,3.8714,3.83009,3.86593,0.00994,+0.26%,13941
2019-06-11,3.8879,3.8879,3.84274,3.85599,-0.0319,-0.82%,12629
2019-06-10,3.8795,3.8951,3.86699,3.88789,0.00809,+0.21%,13116
2019-06-07,3.88025,3.8843,3.84977,3.8798,-0.00055,-0.01%,12828
2019-06-06,3.8795,3.8917,3.85812,3.88035,0.00035,+0.01%,13370
2019-06-05,3.8598,3.9023,3.838,3.88,0.02449,+0.64%,11744
2019-06-04,3.8874,3.9,3.85068,3.85551,-0.0296,-0.76%,12360
2019-06-03,3.9242,3.9402,3.88263,3.88511,-0.03599,-0.92%,10895
2019-05-31,3.98,3.9967,3.9101,3.9211,-0.05875,-1.48%,14594
2019-05-30,3.9752,3.9914,3.95487,3.97985,0.00734,+0.18%,15274
2019-05-29,4.0269,4.037,3.96857,3.97251,-0.05224,-1.30%,12789
2019-05-28,4.0419,4.052,4.01084,4.02475,-0.0162,-0.40%,14348
2019-05-27,4.023,4.0425,4.0058,4.04095,0.01775,+0.44%,11582
2019-05-24,4.0396,4.0469,4.00948,4.0232,-0.0154,-0.38%,14850
2019-05-23,4.0374,4.0701,4.0267,4.0386,0.00034,+0.01%,12588
2019-05-22,4.0399,4.0511,4.00845,4.03826,0.00091,+0.02%,14644
2019-05-21,4.0969,4.1118,4.03442,4.03735,-0.0568,-1.39%,13941
2019-05-20,4.0974,4.1202,4.0811,4.09415,-0.00305,-0.07%,14135
2019-05-17,4.0447,4.1112,4.04459,4.0972,0.05273,+1.30%,15077
2019-05-16,4.0019,4.0502,3.99411,4.04447,0.04297,+1.07%,14988
2019-05-15,3.9792,4.0213,3.97334,4.0015,0.026,+0.65%,12873
2019-05-14,3.9912,3.9958,3.96662,3.9755,-0.01758,-0.44%,12828
2019-05-13,3.9597,4.0032,3.95547,3.99308,0.03527,+0.89%,10574
2019-05-10,3.9462,3.9723,3.9323,3.95781,0.01022,+0.26%,12375
2019-05-09,3.927,3.9773,3.92589,3.94759,0.02053,+0.52%,7162
2019-05-08,3.9687,3.98705,3.92532,3.92706,-0.04161,-1.05%,7400
2019-05-07,3.9675,3.99679,3.96462,3.96867,0.00549,+0.14%,6872
2019-05-06,3.9366,3.97309,3.93638,3.96318,0.02572,+0.65%,7899
2019-05-03,3.9649,3.96659,3.93028,3.93746,-0.02696,-0.68%,9201
2019-05-02,3.9192,3.96941,3.91623,3.96442,0.04522,+1.15%,8329
2019-05-01,3.9174,3.91922,3.91692,3.9192,0.00254,+0.06%,100
2019-04-30,3.941,3.95538,3.91577,3.91666,-0.02446,-0.62%,9273
2019-04-29,3.9276,3.94299,3.92089,3.94112,0.01074,+0.27%,9032
2019-04-26,3.9526,3.96625,3.92001,3.93038,-0.01879,-0.48%,8997
2019-04-25,3.99,4.00228,3.94602,3.94917,-0.04206,-1.05%,11015
2019-04-24,3.9202,3.9913,3.9162,3.99123,0.07209,+1.84%,11330
2019-04-23,3.9349,3.96131,3.91331,3.91914,-0.0159,-0.40%,10277
2019-04-22,3.9345,3.93602,3.91292,3.93504,0.00235,+0.06%,5560
2019-04-19,3.9269,3.93269,3.92634,3.93269,0.00543,+0.14%,94
2019-04-18,3.94,3.94907,3.91043,3.92726,-0.01185,-0.30%,10053
2019-04-17,3.903,3.94518,3.88545,3.93911,0.03679,+0.94%,10698
2019-04-16,3.87,3.9059,3.86718,3.90232,0.03317,+0.86%,10396
2019-04-15,3.8795,3.88878,3.86019,3.86915,-0.01141,-0.29%,10388
2019-04-12,3.8585,3.90276,3.85468,3.88056,0.02271,+0.59%,10508
2019-04-11,3.824,3.86054,3.82316,3.85785,0.03423,+0.90%,9639
2019-04-10,3.8469,3.8534,3.81497,3.82362,-0.02595,-0.67%,9243
2019-04-09,3.8506,3.86193,3.84574,3.84957,0.0003,+0.01%,9743
2019-04-08,3.874,3.8744,3.84177,3.84927,-0.02341,-0.60%,9316
2019-04-05,3.8577,3.8735,3.84403,3.87268,0.01701,+0.44%,10333
2019-04-04,3.8699,3.88536,3.84741,3.85567,-0.01456,-0.38%,10940
2019-04-03,3.8561,3.87923,3.83483,3.87023,0.01742,+0.45%,10142
2019-04-02,3.8487,3.87691,3.84639,3.85281,0.00262,+0.07%,10126
2019-04-01,3.9217,3.9217,3.85019,3.85019,-0.0706,-1.80%,8631
2019-03-29,3.9007,3.92694,3.86878,3.92079,0.02059,+0.53%,11416
2019-03-28,3.9931,4.00672,3.89822,3.9002,-0.09368,-2.35%,10907
2019-03-27,3.8728,3.99659,3.87219,3.99388,0.12114,+3.13%,9554
2019-03-26,3.8539,3.87614,3.83418,3.87274,0.0189,+0.49%,11444
2019-03-25,3.9034,3.92937,3.84391,3.85384,-0.04873,-1.25%,9402
2019-03-22,3.792,3.908,3.79059,3.90257,0.10825,+2.85%,9212
2019-03-21,3.7765,3.83527,3.76368,3.79432,0.01952,+0.52%,10210
2019-03-20,3.7884,3.7966,3.74091,3.7748,-0.01368,-0.36%,11621
2019-03-19,3.7906,3.79125,3.76514,3.78848,-0.00204,-0.05%,11023
2019-03-18,3.8119,3.82534,3.78364,3.79052,-0.02297,-0.60%,11265
2019-03-15,3.8425,3.86923,3.80698,3.81349,-0.03102,-0.81%,11306
2019-03-14,3.8129,3.851,3.81224,3.84451,0.02987,+0.78%,11756
2019-03-13,3.8098,3.83249,3.8006,3.81464,0.00462,+0.12%,11972
2019-03-12,3.839,3.84194,3.80206,3.81002,-0.02883,-0.75%,13118
2019-03-11,3.8134,3.86605,3.8134,3.83885,-0.02687,-0.70%,12862
2019-03-08,3.8667,3.89312,3.85143,3.86572,-0.00363,-0.09%,11823
2019-03-07,3.8383,3.89698,3.81645,3.86935,0.03084,+0.80%,12494
2019-03-06,3.7739,3.8406,3.77224,3.83851,0.06413,+1.70%,5579
2019-03-05,3.7732,3.77504,3.77317,3.77438,0.00022,+0.01%,953
2019-03-04,3.7726,3.77449,3.7726,3.77416,-0.00005,0.00%,1015
2019-03-01,3.7475,3.79296,3.7465,3.77421,0.02513,+0.67%,12529
2019-02-28,3.7283,3.75591,3.7196,3.74908,0.02175,+0.58%,11993
2019-02-27,3.7471,3.74804,3.72285,3.72733,-0.02017,-0.54%,12700
2019-02-26,3.748,3.76449,3.73948,3.7475,-0.00024,-0.01%,13317
2019-02-25,3.7463,3.74774,3.7193,3.74774,0.00091,+0.02%,12445
2019-02-22,3.7678,3.7679,3.72756,3.74683,-0.02142,-0.57%,12505
2019-02-21,3.725,3.7693,3.71696,3.76825,0.04235,+1.14%,13199
2019-02-20,3.7221,3.73338,3.69116,3.7259,0.00431,+0.12%,13420
2019-02-19,3.732,3.74251,3.7028,3.72159,-0.01192,-0.32%,12890
2019-02-18,3.6986,3.74089,3.69795,3.73351,0.03393,+0.92%,12090
2019-02-15,3.7219,3.72413,3.69904,3.69958,-0.02183,-0.59%,14917
2019-02-14,3.753,3.7923,3.71634,3.72141,-0.03182,-0.85%,14283
2019-02-13,3.7088,3.75906,3.70772,3.75323,0.04459,+1.20%,14776
2019-02-12,3.756,3.75668,3.70334,3.70864,-0.04692,-1.25%,14905
2019-02-11,3.7286,3.77285,3.69731,3.75556,0.02782,+0.75%,13225
2019-02-08,3.7142,3.74553,3.70345,3.72774,0.012,+0.32%,14897
2019-02-07,3.6955,3.73151,3.6945,3.71574,0.01958,+0.53%,12950
2019-02-06,3.6688,3.71415,3.66754,3.69616,0.02774,+0.76%,14330
2019-02-05,3.667,3.68258,3.66194,3.66842,0.00074,+0.02%,14252
2019-02-04,3.6583,3.68621,3.6572,3.66768,0.00961,+0.26%,14276
2019-02-01,3.6422,3.68008,3.6422,3.65807,0.01488,+0.41%,13635
2019-01-31,3.6816,3.68193,3.63773,3.64319,-0.03814,-1.04%,14351
2019-01-30,3.7167,3.72981,3.67771,3.68133,-0.03735,-1.00%,14552
2019-01-29,3.7584,3.76306,3.71631,3.71868,-0.04179,-1.11%,14597
2019-01-28,3.7696,3.78519,3.73835,3.76047,-0.0093,-0.25%,14001
2019-01-25,3.7706,3.77131,3.76164,3.76977,-0.00046,-0.01%,588
2019-01-24,3.7628,3.79162,3.7408,3.77023,0.0069,+0.18%,12209
2019-01-23,3.8117,3.81388,3.75628,3.76333,-0.04856,-1.27%,12797
2019-01-22,3.7514,3.81303,3.7454,3.81189,0.05977,+1.59%,13691
2019-01-21,3.7481,3.77814,3.70332,3.75212,0.00293,+0.08%,12573
2019-01-18,3.7483,3.76794,3.72851,3.74919,-0.0001,0.00%,11097
2019-01-17,3.7346,3.77086,3.72712,3.74929,0.01409,+0.38%,13718
2019-01-16,3.7165,3.73588,3.70943,3.7352,0.01932,+0.52%,13635
2019-01-15,3.6995,3.72846,3.69482,3.71588,0.01817,+0.49%,12420
2019-01-14,3.71,3.72947,3.68368,3.69771,-0.01206,-0.33%,11960
2019-01-11,3.7082,3.72593,3.69353,3.70977,0.00128,+0.03%,12763
2019-01-10,3.6791,3.72154,3.67463,3.70849,0.02937,+0.80%,13591
2019-01-09,3.7117,3.71316,3.67685,3.67912,-0.03323,-0.90%,12583
2019-01-08,3.7322,3.7384,3.70621,3.71235,-0.02078,-0.56%,12714
2019-01-07,3.7137,3.73497,3.6902,3.73313,0.01967,+0.53%,12366
2019-01-04,3.7549,3.78256,3.70935,3.71346,-0.04152,-1.11%,11794
2019-01-03,3.7871,3.80441,3.73882,3.75498,-0.03342,-0.88%,11169
2019-01-02,3.8799,3.89431,3.78391,3.7884,-0.09149,-2.36%,11970
2018-12-31,3.8733,3.8801,3.8733,3.87989,0.00002,0.00%,963
2018-12-28,3.87,3.89292,3.8331,3.87987,0.00827,+0.21%,11037
2018-12-27,3.9317,3.93487,3.87131,3.8716,-0.04902,-1.25%,5607
2018-12-26,3.933,3.933,3.91219,3.92062,0.0183,+0.47%,2185
2018-12-24,3.9038,3.9038,3.89592,3.90232,-0.00002,0.00%,848
2018-12-21,3.8381,3.90337,3.8381,3.90234,0.06352,+1.65%,9908
2018-12-20,3.8962,3.89684,3.83449,3.83882,-0.05727,-1.47%,8390
2018-12-19,3.909,3.91137,3.86534,3.89609,-0.01482,-0.38%,12472
2018-12-18,3.8971,3.91454,3.88379,3.91091,0.01259,+0.32%,12070
2018-12-17,3.9155,3.92698,3.88036,3.89832,-0.01684,-0.43%,10995
2018-12-14,3.8888,3.91911,3.88848,3.91516,0.02563,+0.66%,12977
2018-12-13,3.8541,3.89353,3.85136,3.88953,0.0354,+0.92%,11982
2018-12-12,3.902,3.90237,3.83916,3.85413,-0.04766,-1.22%,11873
2018-12-11,3.916,3.91871,3.89455,3.90179,-0.01475,-0.38%,10556
2018-12-10,3.9058,3.94013,3.8636,3.91654,0.01084,+0.28%,9679
2018-12-07,3.8759,3.92191,3.85936,3.9057,0.02898,+0.75%,9916
2018-12-06,3.8666,3.9392,3.86622,3.87672,0.01079,+0.28%,8950
2018-12-05,3.8505,3.88129,3.83488,3.86593,0.0149,+0.39%,13394
2018-12-04,3.8393,3.86292,3.81845,3.85103,0.01134,+0.30%,12645
2018-12-03,3.8652,3.86567,3.816,3.83969,-0.02337,-0.60%,13505
2018-11-30,3.8511,3.88481,3.83874,3.86306,0.01203,+0.31%,14588
2018-11-29,3.8491,3.87127,3.83259,3.85103,0.00174,+0.05%,13133
2018-11-28,3.8735,3.88512,3.83474,3.84929,-0.02372,-0.61%,13846
2018-11-27,3.9396,3.93979,3.86346,3.87301,-0.06642,-1.69%,13103
2018-11-26,3.8257,3.93979,3.69999,3.93943,0.11243,+2.94%,14241
2018-11-23,3.8022,3.82826,3.79538,3.827,0.02429,+0.64%,14260
2018-11-22,3.7959,3.82424,3.79124,3.80271,0.00663,+0.17%,14355
2018-11-21,3.7547,3.80056,3.75421,3.79608,0.04068,+1.08%,13098
2018-11-20,3.7559,3.75729,3.75336,3.7554,-0.00027,-0.01%,1121
2018-11-19,3.742,3.76938,3.74057,3.75567,0.01393,+0.37%,10870
2018-11-16,3.7821,3.7831,3.73126,3.74174,-0.04058,-1.07%,12805
2018-11-15,3.7827,3.78325,3.78075,3.78232,0.00034,+0.01%,1288
2018-11-14,3.8018,3.81709,3.76774,3.78198,-0.0197,-0.52%,10946
2018-11-13,3.764,3.82853,3.75521,3.80168,0.03739,+0.99%,11663
2018-11-12,3.7294,3.76622,3.72832,3.76429,0.03235,+0.87%,12626
2018-11-09,3.7587,3.76652,3.72724,3.73194,-0.02572,-0.68%,13505
2018-11-08,3.7299,3.76026,3.71645,3.75766,0.02765,+0.74%,14080
2018-11-07,3.7597,3.78399,3.72254,3.73001,-0.02987,-0.79%,13971
2018-11-06,3.7248,3.7677,3.72371,3.75988,0.03586,+0.96%,13895
2018-11-05,3.7004,3.72979,3.69273,3.72402,0.02917,+0.79%,13201
2018-11-02,3.6955,3.69693,3.69441,3.69485,-0.00536,-0.14%,1056
2018-11-01,3.7204,3.7213,3.68166,3.70021,-0.02228,-0.60%,10357
