Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2018-03-13,57.31,57.31,57.31,57.31,-0.06,-0.10%,81961,184681
2018-03-12,57.37,57.37,57.37,57.37,-0.17,-0.30%,53945,183593
2018-03-09,57.54,57.54,57.54,57.54,1.05,+1.86%,83653,186110
2018-03-08,56.49,56.49,56.49,56.49,-0.15,-0.26%,100184,186250
2018-03-07,56.64,56.64,56.64,56.64,-0.58,-1.01%,78779,186839
2018-03-06,57.22,57.22,57.22,57.22,-0.07,-0.12%,69617,186633
2018-03-05,57.29,57.29,57.29,57.29,0.79,+1.40%,67867,192770
2018-03-02,56.5,56.5,56.5,56.5,0.09,+0.16%,86252,190954
2018-03-01,56.41,56.41,56.41,56.41,-0.31,-0.55%,97780,193223
2018-02-28,56.72,56.72,56.72,56.72,-1.61,-2.76%,89665,193926
2018-02-27,58.33,58.33,58.33,58.33,-0.29,-0.49%,67113,206541
2018-02-26,58.62,58.62,58.62,58.62,0.54,+0.93%,79930,207412
2018-02-23,58.08,58.08,58.08,58.08,0.76,+1.33%,64228,208175
2018-02-22,57.32,57.32,57.32,57.32,0.19,+0.33%,86808,208775
2018-02-21,57.13,57.13,57.13,57.13,0.02,+0.04%,67504,210996
2018-02-20,57.11,57.11,57.11,57.11,0.5,+0.88%,90731,212005
2018-02-16,56.61,56.61,56.61,56.61,0.2,+0.35%,72552,208746
2018-02-15,56.41,56.41,56.41,56.41,0.05,+0.09%,94671,210393
2018-02-14,56.36,56.36,56.36,56.36,-0.02,-0.04%,107529,210157
2018-02-13,56.38,56.38,56.38,56.38,0.4,+0.71%,91867,208317
2018-02-12,55.98,55.98,55.98,55.98,-0.01,-0.02%,78564,206642
2018-02-09,55.99,55.99,55.99,55.99,-0.49,-0.87%,91538,204048
2018-02-08,56.48,56.48,56.48,56.48,0.29,+0.52%,108949,201171
2018-02-07,56.19,56.19,56.19,56.19,-0.01,-0.02%,152071,201246
2018-02-06,56.2,56.2,56.2,56.2,-0.19,-0.34%,84651,195312
2018-02-05,56.39,56.39,56.39,56.39,-0.18,-0.32%,85506,194719
2018-02-02,56.57,56.57,56.57,56.57,-0.83,-1.45%,78326,191878
2018-02-01,57.4,57.4,57.4,57.4,0.02,+0.03%,81506,189858
2018-01-31,57.38,57.38,57.38,57.38,-0.02,-0.03%,77122,189659
2018-01-30,57.4,57.4,57.4,57.4,-0.59,-1.02%,92431,207397
2018-01-29,57.99,57.99,57.99,57.99,-0.55,-0.94%,80821,205319
2018-01-26,58.54,58.54,58.54,58.54,-0.35,-0.59%,104968,196938
2018-01-25,58.89,58.89,58.89,58.89,-0.21,-0.36%,85603,191345
2018-01-24,59.1,59.1,59.1,59.1,-0.82,-1.37%,74182,191639
2018-01-23,59.92,59.92,59.92,59.92,0.21,+0.35%,65354,191854
2018-01-22,59.71,59.71,59.71,59.71,0.19,+0.32%,61226,188855
2018-01-19,59.52,59.52,59.52,59.52,0.06,+0.10%,54563,187213
