Time,Open,High,Low,Last,Change,%Change,Volume
2015-07-30,6.2071,6.2131,6.199,6.2094,0.0023,+0.04%,4377
2015-07-29,6.2087,6.2136,6.1983,6.2071,-0.0019,-0.03%,4373
2015-07-28,6.2086,6.2133,6.1995,6.209,0,0.00%,4293
2015-07-27,6.2044,6.2143,6.1896,6.209,0.0038,+0.06%,4257
2015-07-24,6.2123,6.2136,6.1995,6.2052,-0.0056,-0.09%,4594
2015-07-23,6.2075,6.2276,6.1994,6.2108,0.0035,+0.06%,4468
2015-07-22,6.2108,6.2208,6.1996,6.2073,-0.0029,-0.05%,4325
2015-07-21,6.2108,6.2144,6.1998,6.2102,0.0001,0.00%,4413
2015-07-20,6.2071,6.2153,6.1995,6.2101,0.0005,+0.01%,4244
2015-07-17,6.2112,6.2135,6.1995,6.2096,-0.0013,-0.02%,4628
2015-07-16,6.2076,6.2131,6.1959,6.2109,0.003,+0.05%,4506
2015-07-15,6.2089,6.2129,6.1951,6.2079,-0.0005,-0.01%,4491
2015-07-14,6.2064,6.2129,6.1984,6.2084,0.0002,0.00%,4434
2015-07-13,6.2416,6.2458,6.1961,6.2082,-0.0037,-0.06%,4360
2015-07-10,6.2122,6.2132,6.1954,6.2119,0.0008,+0.01%,4749
2015-07-09,6.2081,6.2123,6.199,6.2111,0.0031,+0.05%,4295
2015-07-08,6.2084,6.213,6.2,6.208,-0.0008,-0.01%,4489
2015-07-07,6.2081,6.2132,6.1982,6.2088,0.0006,+0.01%,4340
2015-07-06,6.2718,6.2804,6.2023,6.2082,0.0043,+0.07%,4104
2015-07-03,6.2028,6.2099,6.1947,6.2039,0.0009,+0.01%,4453
2015-07-02,6.2003,6.2083,6.1915,6.203,0.0029,+0.05%,4442
2015-07-01,6.207,6.2115,6.1902,6.2001,-0.0064,-0.10%,4460
2015-06-30,6.2082,6.2109,6.1964,6.2065,-0.0011,-0.02%,4340
2015-06-29,6.2955,6.3155,6.2044,6.2076,-0.003,-0.05%,4096
2015-06-26,6.2104,6.2235,6.1994,6.2106,0.0004,+0.01%,4309
2015-06-25,6.2056,6.2149,6.1971,6.2102,0.0052,+0.08%,4306
2015-06-24,6.2076,6.2115,6.1968,6.205,-0.0033,-0.05%,4382
2015-06-23,6.2104,6.2134,6.1992,6.2083,-0.002,-0.03%,4403
2015-06-22,6.1919,6.213,6.1832,6.2103,0.0025,+0.04%,4208
2015-06-19,6.2085,6.2159,6.1979,6.2078,-0.0007,-0.01%,4605
2015-06-18,6.2095,6.2135,6.1864,6.2085,-0.0014,-0.02%,4408
2015-06-17,6.2091,6.2154,6.1986,6.2099,0.0006,+0.01%,4302
2015-06-16,6.2081,6.2129,6.199,6.2093,0.0012,+0.02%,4269
2015-06-15,6.229,6.247,6.2046,6.2081,0.0019,+0.03%,4171
2015-06-12,6.2078,6.2124,6.1966,6.2062,-0.002,-0.03%,4629
2015-06-11,6.2051,6.211,6.1958,6.2082,0.0023,+0.04%,4389
2015-06-10,6.2045,6.2109,6.1957,6.2059,0.0011,+0.02%,4317
2015-06-09,6.205,6.2092,6.1956,6.2048,-0.0016,-0.03%,4359
2015-06-08,6.2177,6.2178,6.1881,6.2064,0.0039,+0.06%,4154
2015-06-05,6.2009,6.2107,6.1911,6.2025,0.0016,+0.03%,4525
2015-06-04,6.1988,6.2105,6.1878,6.2009,0.0025,+0.04%,4384
2015-06-03,6.1967,6.2016,6.1882,6.1984,0.0014,+0.02%,4495
2015-06-02,6.2,6.2086,6.1895,6.197,-0.0029,-0.05%,4443
2015-06-01,6.2037,6.2324,6.1905,6.1999,-0.0007,-0.01%,4216
2015-05-29,6.2017,6.2044,6.1912,6.2006,-0.0011,-0.02%,4639
2015-05-28,6.1984,6.2075,6.1913,6.2017,0.0022,+0.04%,4584
2015-05-27,6.2036,6.2075,6.1934,6.1995,-0.004,-0.06%,4585
2015-05-26,6.2025,6.2094,6.192,6.2035,0.0016,+0.03%,4416
2015-05-25,6.203,6.2294,6.1961,6.2019,0.0046,+0.07%,4037
2015-05-22,6.1972,6.2013,6.1868,6.1973,0.0002,0.00%,4728
2015-05-21,6.2015,6.2053,6.1925,6.1971,-0.0048,-0.08%,4387
2015-05-20,6.2059,6.2099,6.1967,6.2019,-0.0046,-0.07%,4317
2015-05-19,6.2051,6.2106,6.1943,6.2065,0.002,+0.03%,4463
2015-05-18,6.21,6.2195,6.1986,6.2045,-0.0003,0.00%,3831
2015-05-15,6.2016,6.2114,6.1916,6.2048,0.0035,+0.06%,4565
2015-05-14,6.202,6.2108,6.1946,6.2013,-0.0006,-0.01%,4239
2015-05-13,6.2089,6.2118,6.1959,6.2019,-0.007,-0.11%,4396
2015-05-12,6.2071,6.2128,6.1992,6.2089,0.0014,+0.02%,4443
2015-05-11,6.2096,6.2483,6.205,6.2075,0.0019,+0.03%,4030
2015-05-08,6.2053,6.213,6.198,6.2056,-0.0001,0.00%,4593
2015-05-07,6.2011,6.2094,6.189,6.2057,0.0042,+0.07%,4060
2015-05-06,6.2072,6.2091,6.1926,6.2015,-0.0058,-0.09%,4244
2015-05-05,6.2094,6.2168,6.1984,6.2073,-0.0025,-0.04%,4311
2015-05-04,6.2208,6.2237,6.2039,6.2098,-0.0033,-0.05%,4167
2015-05-01,6.1986,6.2211,6.1687,6.2131,0.0143,+0.23%,4526
2015-04-30,6.1959,6.2072,6.1902,6.1988,0.0033,+0.05%,4284
2015-04-29,6.2033,6.2089,6.1925,6.1955,-0.0073,-0.12%,4286
2015-04-28,6.2169,6.2219,6.1966,6.2028,-0.0139,-0.22%,4414
2015-04-27,6.2046,6.2235,6.1913,6.2167,0.0254,+0.41%,4243
2015-04-24,6.1969,6.2018,6.1884,6.1913,-0.0059,-0.10%,4587
2015-04-23,6.1932,6.201,6.1857,6.1972,0.0039,+0.06%,4410
2015-04-22,6.2015,6.2047,6.1891,6.1933,-0.0084,-0.14%,4349
2015-04-21,6.1991,6.2068,6.1897,6.2017,0.0035,+0.06%,4498
2015-04-20,6.1875,6.2174,6.1871,6.1982,0.0036,+0.06%,4085
2015-04-17,6.1997,6.2023,6.1869,6.1946,-0.005,-0.08%,4481
2015-04-16,6.2035,6.2097,6.1916,6.1996,-0.0043,-0.07%,4368
2015-04-15,6.2108,6.2151,6.1994,6.2039,-0.0073,-0.12%,4506
2015-04-14,6.2175,6.2196,6.2047,6.2112,-0.0058,-0.09%,4371
2015-04-13,6.2136,6.222,6.2031,6.217,0.0134,+0.22%,4083
2015-04-10,6.2083,6.2137,6.187,6.2036,-0.0044,-0.07%,4624
2015-04-09,6.1994,6.2099,6.1914,6.208,0.0053,+0.09%,4065
2015-04-08,6.194,6.2078,6.1882,6.2027,0.0091,+0.15%,4353
2015-04-07,6.1718,6.199,6.1583,6.1936,0.0218,+0.35%,4382
2015-04-06,6.1306,6.1751,6.114,6.1718,-0.0282,-0.45%,3911
2015-04-02,6.1955,6.2088,6.1871,6.2,0.0036,+0.06%,4455
2015-04-01,6.1994,6.2051,6.1875,6.1964,-0.003,-0.05%,4417
2015-03-31,6.2051,6.2116,6.1899,6.1994,-0.0055,-0.09%,4502
2015-03-30,6.2151,6.2307,6.2026,6.2049,-0.0093,-0.15%,4203
2015-03-27,6.2098,6.2201,6.1947,6.2142,0.0043,+0.07%,4727
2015-03-26,6.2151,6.2183,6.201,6.2099,-0.0027,-0.04%,4393
2015-03-25,6.2079,6.2174,6.1953,6.2126,0.0038,+0.06%,4345
2015-03-24,6.2149,6.2192,6.1989,6.2088,-0.0058,-0.09%,4369
2015-03-23,6.2031,6.2233,6.1803,6.2146,0.0078,+0.13%,3977
2015-03-20,6.1939,6.218,6.181,6.2068,0.0127,+0.21%,4683
2015-03-19,6.2282,6.2329,6.1866,6.1941,-0.0353,-0.57%,4661
2015-03-18,6.2469,6.2531,6.225,6.2294,-0.0179,-0.29%,4173
2015-03-17,6.2665,6.2669,6.2442,6.2473,-0.0181,-0.29%,4403
2015-03-16,6.2576,6.2687,6.2321,6.2654,0.0048,+0.08%,4006
2015-03-13,6.2651,6.266,6.252,6.2606,-0.0038,-0.06%,4676
2015-03-12,6.2618,6.2668,6.252,6.2644,0.0028,+0.04%,4443
2015-03-11,6.2591,6.2667,6.2517,6.2616,0.003,+0.05%,4548
2015-03-10,6.2681,6.2681,6.255,6.2586,-0.0089,-0.14%,4168
2015-03-09,6.263,6.2732,6.2543,6.2675,0.0036,+0.06%,4008
2015-03-06,6.2614,6.2698,6.2562,6.2639,0.0022,+0.04%,4376
2015-03-05,6.2672,6.2748,6.2606,6.2617,-0.0059,-0.09%,4147
2015-03-04,6.2752,6.2763,6.2637,6.2676,-0.008,-0.13%,4346
2015-03-03,6.2727,6.2786,6.2637,6.2756,0.0025,+0.04%,4293
2015-03-02,6.2759,6.2859,6.2682,6.2731,0.0091,+0.15%,4164
2015-02-27,6.2566,6.2735,6.2495,6.264,0.007,+0.11%,4727
2015-02-26,6.26,6.2636,6.2495,6.257,-0.0029,-0.05%,4238
2015-02-25,6.247,6.2632,6.2282,6.2599,0.013,+0.21%,4336
2015-02-24,6.2561,6.2646,6.2413,6.2469,-0.0092,-0.15%,4278
2015-02-23,6.2406,6.265,6.2406,6.2561,0.002,+0.03%,4153
2015-02-20,6.2542,6.263,6.2441,6.2541,-0.0004,-0.01%,4540
2015-02-19,6.256,6.2595,6.2441,6.2545,-0.0013,-0.02%,4233
2015-02-18,6.2589,6.2595,6.2441,6.2558,-0.003,-0.05%,4306
2015-02-17,6.2485,6.2595,6.2386,6.2588,0.0103,+0.16%,4163
2015-02-16,6.2255,6.2523,6.221,6.2485,0.0103,+0.17%,3816
2015-02-13,6.2456,6.2472,6.2345,6.2382,-0.0077,-0.12%,4387
2015-02-12,6.2413,6.2498,6.2395,6.2459,0.0039,+0.06%,4361
2015-02-11,6.2396,6.2472,6.2318,6.242,0.002,+0.03%,4322
2015-02-10,6.2501,6.2501,6.2366,6.24,-0.0101,-0.16%,4395
2015-02-09,6.2559,6.2559,6.2323,6.2501,0.0052,+0.08%,4111
2015-02-06,6.2507,6.2558,6.2362,6.2449,-0.0078,-0.12%,4413
2015-02-05,6.246,6.2568,6.2377,6.2527,0.0059,+0.09%,4358
2015-02-04,6.2617,6.2618,6.2425,6.2468,-0.0137,-0.22%,4408
2015-02-03,6.2572,6.2634,6.2495,6.2605,0.0032,+0.05%,4424
2015-02-02,6.2349,6.2641,6.23,6.2573,0.0068,+0.11%,4214
2015-01-30,6.2484,6.2542,6.2366,6.2505,0.0017,+0.03%,4520
2015-01-29,6.2456,6.2527,6.2365,6.2488,0.0031,+0.05%,4411
2015-01-28,6.2394,6.2519,6.2351,6.2457,0.0062,+0.10%,4338
2015-01-27,6.253,6.2573,6.2383,6.2395,-0.0137,-0.22%,4426
2015-01-26,6.2568,6.2779,6.2211,6.2532,0.0201,+0.32%,4275
2015-01-23,6.2055,6.2331,6.199,6.2331,0.0261,+0.42%,4461
2015-01-22,6.2075,6.2135,6.2017,6.207,-0.0009,-0.01%,4385
2015-01-21,6.216,6.2194,6.1249,6.2079,-0.008,-0.13%,4322
2015-01-20,6.2149,6.2232,6.208,6.2159,0.0011,+0.02%,4269
2015-01-19,6.217,6.2229,6.2051,6.2148,0.0066,+0.11%,4135
2015-01-16,6.1846,6.2146,6.1775,6.2082,0.0233,+0.38%,2765
2015-01-15,6.195,6.1985,6.1752,6.1849,-0.0102,-0.16%,4400
2015-01-14,6.1939,6.2005,6.1865,6.1951,0.001,+0.02%,4269
2015-01-13,6.2035,6.2065,6.1925,6.1941,-0.0095,-0.15%,4202
2015-01-12,6.1988,6.2076,6.1903,6.2036,-0.0007,-0.01%,4028
2015-01-09,6.2109,6.2145,6.2031,6.2043,-0.0068,-0.11%,4480
2015-01-08,6.2098,6.222,6.204,6.2111,0.0013,+0.02%,4433
2015-01-07,6.2149,6.2201,6.202,6.2098,-0.0052,-0.08%,4294
2015-01-06,6.2227,6.223,6.2059,6.215,-0.0077,-0.12%,4222
2015-01-05,6.2059,6.2447,6.2058,6.2227,0.0173,+0.28%,4206
2015-01-02,6.1428,6.2309,6.1424,6.2054,0,0.00%,4470
2014-12-31,6.2013,6.2104,6.192,6.2054,0.0037,+0.06%,4140
2014-12-30,6.2195,6.2339,6.1962,6.2017,-0.0181,-0.29%,4237
2014-12-29,6.2252,6.232,6.2166,6.2198,-0.0085,-0.14%,3935
2014-12-26,6.2056,6.2316,6.2053,6.2283,0.0129,+0.21%,4290
2014-12-24,6.2241,6.2332,6.2115,6.2154,-0.0091,-0.15%,4112
2014-12-23,6.2209,6.2316,6.2116,6.2245,0.0035,+0.06%,4321
2014-12-22,6.2249,6.2255,6.2091,6.221,-0.0008,-0.01%,4035
2014-12-19,6.2154,6.2289,6.2045,6.2218,0.0069,+0.11%,4558
2014-12-18,6.1947,6.2219,6.187,6.2149,0.0201,+0.32%,4353
2014-12-17,6.1894,6.2029,6.1795,6.1948,0.0051,+0.08%,4179
2014-12-16,6.1891,6.1988,6.1805,6.1897,0.0007,+0.01%,4297
2014-12-15,6.1762,6.1963,6.1745,6.189,0.0046,+0.07%,3924
2014-12-12,6.1878,6.196,6.1786,6.1844,-0.0033,-0.05%,4511
2014-12-11,6.1757,6.1931,6.1658,6.1877,0.0131,+0.21%,4369
2014-12-10,6.1868,6.197,6.1631,6.1746,-0.013,-0.21%,4401
2014-12-09,6.1692,6.2068,6.163,6.1876,0.0169,+0.27%,4277
2014-12-08,6.152,6.1769,6.1434,6.1707,0.0207,+0.34%,3980
2014-12-05,6.1577,6.1577,6.1376,6.15,-0.0073,-0.12%,4409
2014-12-04,6.1489,6.1581,6.139,6.1573,0.0082,+0.13%,4296
2014-12-03,6.1483,6.1594,6.1337,6.1491,0.0007,+0.01%,4243
2014-12-02,6.1538,6.1549,6.1328,6.1484,-0.0056,-0.09%,4326
2014-12-01,6.1345,6.1557,6.1345,6.154,0.0137,+0.22%,4082
2014-11-28,6.1389,6.1495,6.129,6.1403,0.0014,+0.02%,4562
2014-11-27,6.1397,6.1426,6.1088,6.1389,-0.001,-0.02%,4327
2014-11-26,6.1371,6.1426,6.1147,6.1399,0.0027,+0.04%,4231
2014-11-25,6.1411,6.144,6.1274,6.1372,-0.0042,-0.07%,4203
2014-11-24,6.1388,6.1449,6.1207,6.1414,0.0176,+0.29%,4089
2014-11-21,6.1231,6.1366,6.1135,6.1238,0.0008,+0.01%,4365
2014-11-20,6.1168,6.1409,6.1095,6.123,0.0064,+0.10%,3909
2014-11-19,6.1223,6.1379,6.1113,6.1166,-0.0056,-0.09%,4283
2014-11-18,6.1252,6.1592,6.1143,6.1222,-0.0029,-0.05%,4227
2014-11-17,6.0969,6.1375,6.0915,6.1251,-0.0042,-0.07%,3938
2014-11-14,6.1254,6.1403,6.1148,6.1293,0.0038,+0.06%,4581
2014-11-13,6.1243,6.1567,6.1162,6.1255,0.001,+0.02%,4355
2014-11-12,6.1251,6.1415,6.1145,6.1245,-0.001,-0.02%,4324
2014-11-11,6.1201,6.1385,6.1095,6.1255,0.0055,+0.09%,4339
2014-11-10,6.1169,6.1295,6.1124,6.12,-0.0038,-0.06%,4088
2014-11-07,6.1082,6.1284,6.102,6.1238,0.0157,+0.26%,4254
2014-11-06,6.1137,6.1476,6.1009,6.1081,-0.0064,-0.10%,4382
2014-11-05,6.1143,6.1315,6.1053,6.1145,-0.0003,0.00%,4385
2014-11-04,6.1208,6.1218,6.1083,6.1148,-0.0056,-0.09%,4144
2014-11-03,6.1836,6.2081,6.1121,6.1204,0.008,+0.13%,4020
2014-10-31,6.1141,6.1343,6.1045,6.1124,-0.0017,-0.03%,4499
2014-10-30,6.113,6.118,6.1081,6.1141,0.001,+0.02%,4146
2014-10-29,6.1138,6.1266,6.1033,6.1131,-0.0003,0.00%,4133
2014-10-28,6.1172,6.1299,6.1065,6.1134,-0.0037,-0.06%,4089
2014-10-27,6.1463,6.1463,6.113,6.1171,0.0001,0.00%,3623
2014-10-24,6.1189,6.1556,6.1095,6.117,-0.0023,-0.04%,4307
2014-10-23,6.1157,6.1226,6.1083,6.1193,0.0032,+0.05%,4146
2014-10-22,6.1208,6.1612,6.111,6.1161,-0.0049,-0.08%,4312
2014-10-21,6.1238,6.1311,6.1136,6.121,-0.0028,-0.05%,3881
2014-10-20,6.1286,6.1322,6.1194,6.1238,0.0006,+0.01%,3955
2014-10-17,6.1227,6.1387,6.1063,6.1232,0.001,+0.02%,4467
2014-10-16,6.1245,6.1299,6.1159,6.1222,-0.0024,-0.04%,4133
2014-10-15,6.1251,6.1457,6.1155,6.1246,-0.0006,-0.01%,4058
2014-10-14,6.1267,6.1362,6.1155,6.1252,0.0015,+0.02%,4092
2014-10-13,6.1628,6.1673,6.0942,6.1237,-0.0026,-0.04%,4153
2014-10-10,6.1285,6.1458,6.1202,6.1263,-0.002,-0.03%,4337
2014-10-09,6.1418,6.1421,6.1264,6.1283,-0.0132,-0.21%,4109
2014-10-08,6.1372,6.1429,6.1175,6.1415,0.0057,+0.09%,4135
2014-10-07,6.1368,6.1482,6.129,6.1358,-0.0009,-0.01%,4269
2014-10-06,6.2048,6.2059,6.1339,6.1367,-0.0008,-0.01%,4159
2014-10-03,6.1373,6.1514,6.1285,6.1375,0.0003,0.00%,4411
2014-10-02,6.1359,6.1528,6.1285,6.1372,0.0013,+0.02%,4135
2014-10-01,6.1372,6.1416,6.1285,6.1359,-0.0016,-0.03%,4022
2014-09-30,6.149,6.157,6.1345,6.1375,-0.0114,-0.19%,4171
2014-09-29,6.1758,6.1863,6.1259,6.1489,0.0227,+0.37%,4034
2014-09-26,6.1344,6.1538,6.1233,6.1262,-0.0079,-0.13%,4293
2014-09-25,6.136,6.1761,6.1266,6.1341,-0.002,-0.03%,4114
2014-09-24,6.1396,6.1633,6.1278,6.1361,-0.0037,-0.06%,4201
2014-09-23,6.1401,6.1449,6.1305,6.1398,-0.0002,0.00%,4214
2014-09-22,6.1609,6.162,6.1368,6.14,-0.0023,-0.04%,4033
2014-09-19,6.1416,6.1486,6.1294,6.1423,0.0018,+0.03%,4473
2014-09-18,6.1411,6.1465,6.129,6.1405,-0.0004,-0.01%,4131
2014-09-17,6.1461,6.1483,6.1354,6.1409,-0.0054,-0.09%,4165
2014-09-16,6.1418,6.1546,6.132,6.1463,0.0046,+0.07%,4202
2014-09-15,6.1235,6.1464,6.1235,6.1417,0.0067,+0.11%,3922
2014-09-12,6.1308,6.143,6.12,6.135,0.0045,+0.07%,4354
2014-09-11,6.1292,6.1556,6.1194,6.1305,0.0016,+0.03%,4089
2014-09-10,6.1372,6.1453,6.1245,6.1289,-0.0076,-0.12%,4231
2014-09-09,6.1416,6.152,6.1303,6.1365,-0.0049,-0.08%,4178
2014-09-08,6.1738,6.1807,6.137,6.1414,0.0007,+0.01%,3928
2014-09-05,6.1358,6.1438,6.1286,6.1407,0.0045,+0.07%,4244
2014-09-04,6.1405,6.1698,6.1311,6.1362,-0.0042,-0.07%,4262
2014-09-03,6.1476,6.1618,6.1372,6.1404,-0.0076,-0.12%,4155
2014-09-02,6.1414,6.169,6.132,6.148,0.0062,+0.10%,4054
2014-09-01,6.1925,6.1926,6.1369,6.1418,-0.005,-0.08%,3765
2014-08-29,6.1427,6.166,6.1328,6.1468,0.0041,+0.07%,4505
2014-08-28,6.1436,6.1616,6.1333,6.1427,-0.0009,-0.01%,4219
2014-08-27,6.1523,6.1546,6.14,6.1436,-0.0088,-0.14%,4071
2014-08-26,6.1546,6.1718,6.1444,6.1524,-0.0021,-0.03%,4154
2014-08-25,6.1543,6.1676,6.1521,6.1545,0.0038,+0.06%,1920
2014-08-22,6.1515,6.161,6.1415,6.1507,-0.001,-0.02%,4165
2014-08-21,6.1412,6.1624,6.13,6.1517,0.0108,+0.18%,3974
2014-08-20,6.1411,6.1493,6.1313,6.1409,-0.0001,0.00%,3890
2014-08-19,6.1431,6.1681,6.133,6.141,-0.0023,-0.04%,4107
2014-08-18,6.1527,6.1528,6.1404,6.1433,-0.0025,-0.04%,3816
2014-08-15,6.1521,6.1595,6.1425,6.1458,-0.0067,-0.11%,4262
2014-08-14,6.155,6.1571,6.1436,6.1525,-0.0022,-0.04%,4084
2014-08-13,6.1568,6.164,6.1391,6.1547,-0.0025,-0.04%,4044
2014-08-12,6.1537,6.161,6.1435,6.1572,0.0032,+0.05%,4038
2014-08-11,6.158,6.1592,6.15,6.154,-0.0016,-0.03%,3927
2014-08-08,6.1613,6.162,6.1526,6.1556,-0.0058,-0.09%,3177
2014-08-07,6.161,6.1656,6.1473,6.1614,0,0.00%,4049
2014-08-06,6.17,6.1748,6.1587,6.1614,-0.009,-0.15%,4291
2014-08-05,6.1791,6.1799,6.1673,6.1704,-0.0088,-0.14%,4110
2014-08-04,6.1802,6.1842,6.1738,6.1792,0.001,+0.02%,3895
2014-08-01,6.1736,6.1822,6.164,6.1782,0.0047,+0.08%,4357
2014-07-31,6.1701,6.1773,6.1615,6.1735,0.0032,+0.05%,4054
2014-07-30,6.1803,6.1822,6.168,6.1703,-0.0102,-0.17%,4126
2014-07-29,6.1861,6.1884,6.1619,6.1805,-0.0056,-0.09%,4034
2014-07-28,6.1905,6.1926,6.1686,6.1861,-0.0052,-0.08%,3746
2014-07-25,6.1946,6.1996,6.1847,6.1913,-0.0035,-0.06%,4189
2014-07-24,6.198,6.1998,6.1888,6.1948,-0.0033,-0.05%,3825
2014-07-23,6.2046,6.2047,6.193,6.1981,-0.0062,-0.10%,3972
2014-07-22,6.2088,6.2101,6.1993,6.2043,-0.0047,-0.08%,3862
2014-07-21,6.2056,6.2121,6.1972,6.209,0.0021,+0.03%,3847
2014-07-18,6.2038,6.2117,6.1938,6.2069,0.0035,+0.06%,3945
2014-07-17,6.2038,6.2074,6.194,6.2034,-0.0009,-0.01%,3980
2014-07-16,6.2076,6.2264,6.198,6.2043,-0.0036,-0.06%,4075
2014-07-15,6.206,6.2136,6.1961,6.2079,0.002,+0.03%,4089
2014-07-14,6.2078,6.2103,6.2017,6.2059,0.0022,+0.04%,3786
2014-07-11,6.2026,6.2106,6.2018,6.2037,0.0019,+0.03%,140
2014-07-10,6.1997,6.2065,6.1837,6.2018,0.0021,+0.03%,4041
2014-07-09,6.2006,6.2023,6.1899,6.1997,-0.0013,-0.02%,4068
2014-07-08,6.2042,6.2075,6.1938,6.201,-0.0033,-0.05%,4005
2014-07-07,6.204,6.2072,6.2,6.2043,0.0034,+0.05%,3751
2014-07-04,6.2105,6.216,6.1941,6.2009,-0.0098,-0.16%,4026
2014-07-03,6.2098,6.2166,6.2006,6.2107,0.0009,+0.01%,4089
2014-07-02,6.1999,6.2146,6.19,6.2098,0.0099,+0.16%,3917
2014-07-01,6.2038,6.2065,6.1938,6.1999,-0.0043,-0.07%,4013
2014-06-30,6.2182,6.2204,6.1997,6.2042,-0.0132,-0.21%,3730
2014-06-27,6.2245,6.2246,6.214,6.2174,-0.0078,-0.13%,4121
2014-06-26,6.2345,6.2358,6.2208,6.2252,-0.0093,-0.15%,4119
2014-06-25,6.2294,6.2378,6.2211,6.2345,0.0048,+0.08%,4061
2014-06-24,6.2257,6.234,6.2155,6.2297,0.0037,+0.06%,3964
2014-06-23,6.2284,6.2293,6.2162,6.226,0.0026,+0.04%,3788
2014-06-20,6.2281,6.236,6.2192,6.2234,-0.0047,-0.08%,4432
2014-06-19,6.2316,6.2328,6.2189,6.2281,-0.0043,-0.07%,4004
2014-06-18,6.2256,6.2345,6.2168,6.2324,0.0073,+0.12%,4184
2014-06-17,6.2133,6.2358,6.2124,6.2251,0.0113,+0.18%,4109
2014-06-16,6.2109,6.2298,6.2041,6.2138,0.0051,+0.08%,3960
2014-06-13,6.219,6.2197,6.2007,6.2087,-0.0097,-0.16%,4283
2014-06-12,6.2275,6.2308,6.2137,6.2184,-0.0086,-0.14%,4030
2014-06-11,6.2243,6.231,6.2145,6.227,0.0028,+0.04%,4058
2014-06-10,6.2399,6.2554,6.2212,6.2242,-0.0158,-0.25%,4094
2014-06-09,6.2448,6.2452,6.2349,6.24,-0.0106,-0.17%,3824
2014-06-06,6.2566,6.2587,6.2314,6.2506,-0.0068,-0.11%,4042
2014-06-05,6.2499,6.2609,6.2404,6.2574,0.0073,+0.12%,4081
2014-06-04,6.2545,6.2574,6.2446,6.2501,-0.0043,-0.07%,4056
2014-06-03,6.2477,6.2575,6.2379,6.2544,0.0067,+0.11%,3897
2014-06-02,6.244,6.2525,6.2375,6.2477,0.0006,+0.01%,3993
2014-05-30,6.2381,6.2508,6.228,6.2471,0.009,+0.14%,4359
2014-05-29,6.2553,6.2662,6.2347,6.2381,-0.0166,-0.27%,4064
2014-05-28,6.2475,6.2608,6.2391,6.2547,0.0069,+0.11%,4693
2014-05-27,6.2389,6.2526,6.2295,6.2478,0.0085,+0.14%,8080
2014-05-26,6.2387,6.2422,6.2331,6.2393,0.0033,+0.05%,7665
2014-05-23,6.234,6.241,6.2251,6.236,0.0016,+0.03%,8261
2014-05-22,6.2325,6.2378,6.2238,6.2344,0.0018,+0.03%,7622
2014-05-21,6.2371,6.2403,6.2281,6.2326,-0.0047,-0.08%,7924
2014-05-20,6.2366,6.2413,6.2275,6.2373,0.0003,0.00%,7746
2014-05-19,6.2327,6.2425,6.2244,6.237,0.0026,+0.04%,5817
2014-05-16,6.2296,6.2364,6.2054,6.2344,0.0045,+0.07%,4137
2014-05-15,6.2293,6.2334,6.219,6.2299,0.0011,+0.02%,4161
2014-05-14,6.2296,6.2331,6.2191,6.2288,-0.0011,-0.02%,4114
2014-05-13,6.237,6.2414,6.225,6.2299,-0.0074,-0.12%,4137
2014-05-12,6.227,6.2501,6.227,6.2373,0.0104,+0.17%,4113
2014-05-09,6.228,6.2348,6.2181,6.2269,-0.0015,-0.02%,4198
2014-05-08,6.2355,6.2443,6.2244,6.2284,-0.0071,-0.11%,4266
2014-05-07,6.2261,6.2387,6.2158,6.2355,0.0091,+0.15%,4113
2014-05-06,6.2454,6.2458,6.223,6.2264,-0.0193,-0.31%,4025
2014-05-05,6.2526,6.259,6.2397,6.2457,-0.011,-0.18%,3855
2014-05-02,6.2579,6.2619,6.2441,6.2567,-0.0016,-0.03%,4367
2014-05-01,6.2591,6.2625,6.2323,6.2583,-0.0015,-0.02%,3897
2014-04-30,6.2573,6.2831,6.2481,6.2598,0.0023,+0.04%,4055
2014-04-29,6.2531,6.2616,6.243,6.2575,0.0043,+0.07%,4045
2014-04-28,6.2509,6.2614,6.2455,6.2532,-0.0004,-0.01%,3766
2014-04-25,6.2478,6.2567,6.2389,6.2536,0.0058,+0.09%,4019
2014-04-24,6.2375,6.2515,6.2277,6.2478,0.0102,+0.16%,3989
2014-04-23,6.2369,6.2443,6.2276,6.2376,0.0006,+0.01%,4083
2014-04-22,6.2448,6.2465,6.2091,6.237,-0.0077,-0.12%,4082
2014-04-21,6.2372,6.2472,6.2294,6.2447,0.0251,+0.40%,3838
2014-04-17,6.2214,6.2258,6.2114,6.2196,-0.0019,-0.03%,4061
2014-04-16,6.2206,6.2251,6.212,6.2215,0.0007,+0.01%,4016
2014-04-15,6.2191,6.2279,6.2091,6.2208,0.002,+0.03%,4069
2014-04-14,6.2343,6.2345,6.2094,6.2188,0.0081,+0.13%,3991
2014-04-11,6.2122,6.2142,6.2026,6.2107,-0.0015,-0.02%,4133
2014-04-10,6.2,6.2158,6.1765,6.2122,0.0117,+0.19%,3992
2014-04-09,6.1956,6.2035,6.1861,6.2005,0.0045,+0.07%,4132
2014-04-08,6.2114,6.2133,6.193,6.196,-0.0157,-0.25%,4073
2014-04-07,6.2148,6.2154,6.2088,6.2117,0.0034,+0.05%,3806
2014-04-04,6.2107,6.2283,6.2007,6.2083,-0.0021,-0.03%,4289
2014-04-03,6.2052,6.215,6.1957,6.2104,0.0052,+0.08%,4073
