Time,Open,High,Low,Last,Change,%Change,Volume
2014-11-06,3.3493,3.3493,3.3126,3.3142,0.0168,+0.51%,1205
2014-11-05,3.2569,3.354,3.2553,3.2974,-0.0398,-1.19%,959
2014-11-04,3.2524,3.3421,3.2502,3.3372,0.0397,+1.20%,934
2014-11-03,3.2472,3.3235,3.2454,3.2975,0.049,+1.51%,854
2014-10-31,3.2891,3.315,3.2246,3.2485,-0.0044,-0.14%,1140
2014-10-30,3.2736,3.2907,3.2343,3.2529,0.0186,+0.58%,1116
2014-10-29,3.2017,3.2718,3.2013,3.2343,-0.0015,-0.05%,801
2014-10-28,3.2768,3.2773,3.2126,3.2358,0.0027,+0.08%,759
2014-10-27,3.2077,3.2757,3.2062,3.2331,0.0208,+0.65%,660
2014-10-24,3.2737,3.2811,3.2123,3.2123,-0.0218,-0.67%,703
2014-10-23,3.2097,3.2776,3.2097,3.2341,0.0114,+0.35%,967
2014-10-22,3.2625,3.2625,3.2122,3.2227,0.0039,+0.12%,496
2014-10-21,3.2722,3.2722,3.2139,3.2188,-0.0123,-0.38%,892
2014-10-20,3.2293,3.2727,3.2154,3.2311,-0.0048,-0.15%,958
2014-10-17,3.2012,3.2888,3.2012,3.2359,-0.0084,-0.26%,1063
2014-10-16,3.1667,3.2985,3.1667,3.2443,-0.0288,-0.88%,957
2014-10-15,3.2011,3.2807,3.2011,3.2731,0.052,+1.61%,1221
2014-10-14,3.2581,3.2734,3.1927,3.2211,0.0335,+1.05%,893
2014-10-13,3.2034,3.2641,3.1876,3.1876,-0.0302,-0.94%,941
2014-10-10,3.1955,3.2616,3.1955,3.2178,-0.0062,-0.19%,1097
2014-10-09,3.1906,3.27,3.1906,3.224,0.0001,0.00%,1541
2014-10-08,3.2671,3.2789,3.2239,3.2239,-0.0051,-0.16%,1006
2014-10-07,3.1683,3.2672,3.1679,3.229,-0.0315,-0.97%,678
2014-10-06,3.2215,3.2695,3.2153,3.2605,0.0346,+1.07%,708
2014-10-03,3.2509,3.2796,3.1898,3.2259,0.0154,+0.48%,1262
2014-10-02,3.273,3.273,3.2069,3.2105,-0.0512,-1.57%,1309
2014-10-01,3.2073,3.2873,3.2073,3.2617,0.0358,+1.11%,1291
2014-09-30,3.2804,3.2849,3.2247,3.2259,-0.0226,-0.70%,1100
2014-09-29,3.2089,3.2822,3.2089,3.2485,0.0372,+1.16%,1202
2014-09-26,3.2514,3.2651,3.2018,3.2113,-0.0296,-0.91%,1332
2014-09-25,3.2425,3.2608,3.2007,3.2409,0.0292,+0.91%,1312
2014-09-24,3.2432,3.2489,3.2029,3.2117,0.0018,+0.06%,1121
2014-09-23,3.2461,3.2555,3.1917,3.2099,0.0007,+0.02%,1338
2014-09-22,3.1779,3.2519,3.1753,3.2092,0.0246,+0.77%,1207
2014-09-19,3.2281,3.2459,3.174,3.1846,-0.0589,-1.82%,1046
2014-09-18,3.2173,3.2529,3.1897,3.2435,0.0211,+0.65%,1307
2014-09-17,3.2286,3.2315,3.1743,3.2224,0.0279,+0.87%,1045
2014-09-16,3.1595,3.2299,3.1595,3.1945,0.0058,+0.18%,952
2014-09-15,3.1236,3.2315,3.1235,3.1887,0.0539,+1.72%,1210
2014-09-12,3.1919,3.2031,3.1348,3.1348,-0.0218,-0.69%,1145
2014-09-11,3.1481,3.2009,3.1466,3.1566,-0.0112,-0.35%,1577
2014-09-10,3.1148,3.2064,3.1148,3.1678,-0.0326,-1.02%,1048
2014-09-09,3.1741,3.2004,3.1327,3.2004,0.0593,+1.89%,1202
2014-09-08,3.1237,3.1889,3.1216,3.1411,0.0175,+0.56%,914
2014-09-05,3.1779,3.1937,3.1236,3.1236,-0.0474,-1.49%,1166
2014-09-04,3.1806,3.1854,3.1272,3.171,0.0369,+1.18%,1068
2014-09-03,3.1161,3.1911,3.116,3.1341,0.0074,+0.24%,1153
2014-09-02,3.1571,3.184,3.1041,3.1267,0.0344,+1.11%,964
2014-09-01,3.1049,3.1587,3.0923,3.0923,-0.0112,-0.36%,605
2014-08-29,3.0867,3.1619,3.0864,3.1035,0.0145,+0.47%,826
2014-08-28,3.1463,3.1588,3.089,3.089,-0.0117,-0.38%,832
2014-08-27,3.1591,3.1591,3.0937,3.1007,-0.0109,-0.35%,850
2014-08-26,3.161,3.1612,3.1116,3.1116,0.0046,+0.15%,868
2014-08-25,3.1173,3.1604,3.103,3.107,-0.0065,-0.21%,270
2014-08-22,3.1051,3.1643,3.105,3.1135,-0.0029,-0.09%,907
2014-08-21,3.1111,3.1761,3.1111,3.1164,-0.0221,-0.70%,825
2014-08-20,3.1555,3.1703,3.1141,3.1385,0.0166,+0.53%,840
2014-08-19,3.1027,3.1584,3.1027,3.1219,0.0023,+0.07%,837
2014-08-18,3.0926,3.1557,3.0905,3.1196,0.0232,+0.75%,1280
2014-08-15,3.1746,3.1746,3.0964,3.0964,-0.0332,-1.06%,1097
2014-08-14,3.191,3.191,3.1278,3.1296,-0.0144,-0.46%,797
2014-08-13,3.1296,3.1953,3.1294,3.144,0.0052,+0.17%,894
2014-08-12,3.1987,3.1987,3.1388,3.1388,-0.0054,-0.17%,830
2014-08-11,3.1446,3.2014,3.1441,3.1442,-0.0098,-0.31%,1026
2014-08-08,3.1507,3.2137,3.1507,3.154,-0.0237,-0.75%,708
2014-08-07,3.2042,3.2159,3.1444,3.1777,0.0254,+0.81%,1332
2014-08-06,3.1872,3.2163,3.1499,3.1523,-0.0128,-0.40%,1199
2014-08-05,3.1998,3.2009,3.152,3.1651,-0.0027,-0.09%,1065
2014-08-04,3.1448,3.2023,3.1444,3.1678,0.016,+0.51%,697
2014-08-01,3.1975,3.2141,3.1473,3.1518,-0.0183,-0.58%,1263
2014-07-31,3.1849,3.21,3.1354,3.1701,0.02,+0.63%,1092
2014-07-30,3.1741,3.1901,3.1314,3.1501,0.0185,+0.59%,846
2014-07-29,3.1151,3.1795,3.1151,3.1316,0.0008,+0.03%,455
2014-07-28,3.1196,3.1742,3.1165,3.1308,0.0063,+0.20%,503
2014-07-25,3.1181,3.1802,3.1181,3.1245,-0.006,-0.19%,750
2014-07-24,3.1672,3.1788,3.1218,3.1305,-0.0175,-0.56%,773
2014-07-23,3.1198,3.1727,3.1198,3.148,0.0097,+0.31%,963
2014-07-22,3.1749,3.1803,3.1309,3.1383,-0.0014,-0.04%,857
2014-07-21,3.1233,3.1788,3.1226,3.1397,0.015,+0.48%,961
2014-07-18,3.1753,3.1915,3.1247,3.1247,-0.0597,-1.87%,803
2014-07-17,3.1311,3.1904,3.131,3.1844,0.0444,+1.41%,1026
2014-07-16,3.1887,3.2014,3.1389,3.14,-0.0304,-0.96%,1056
2014-07-15,3.1233,3.1989,3.1233,3.1704,0.0132,+0.42%,623
2014-07-14,3.1272,3.1817,3.1259,3.1572,0.0319,+1.02%,785
2014-07-11,3.1243,3.1775,3.1224,3.1253,-0.0016,-0.05%,709
2014-07-10,3.1074,3.171,3.1058,3.1269,0.0194,+0.62%,699
2014-07-09,3.1085,3.17,3.1055,3.1075,-0.0013,-0.04%,640
2014-07-08,3.128,3.188,3.108,3.1088,-0.0199,-0.64%,633
2014-07-07,3.1259,3.133,3.1252,3.1287,-0.0097,-0.31%,681
2014-07-04,3.1944,3.1944,3.1261,3.1384,-0.009,-0.29%,919
2014-07-03,3.1459,3.2083,3.1459,3.1474,-0.0209,-0.66%,1193
2014-07-02,3.2079,3.2079,3.1615,3.1683,-0.0144,-0.45%,849
2014-07-01,3.2121,3.2121,3.1547,3.1827,0.0132,+0.42%,1100
2014-06-30,3.1456,3.2122,3.1456,3.1695,0.0192,+0.61%,997
2014-06-27,3.2194,3.2194,3.1503,3.1503,-0.0325,-1.02%,829
2014-06-26,3.224,3.224,3.1708,3.1828,-0.0003,-0.01%,780
2014-06-25,3.2121,3.2274,3.1763,3.1831,0.0051,+0.16%,853
2014-06-24,3.1545,3.2192,3.1545,3.178,-0.0014,-0.04%,743
2014-06-23,3.1654,3.2191,3.1643,3.1794,0.0108,+0.34%,851
2014-06-20,3.2162,3.2245,3.1685,3.1686,0.0069,+0.22%,812
2014-06-19,3.2328,3.2328,3.1617,3.1617,-0.049,-1.53%,977
2014-06-18,3.2207,3.2352,3.177,3.2107,0.0342,+1.08%,994
2014-06-17,3.2255,3.2336,3.1704,3.1765,0.0093,+0.29%,976
2014-06-16,3.1597,3.2295,3.1585,3.1672,-0.0052,-0.16%,848
2014-06-13,3.207,3.222,3.1724,3.1724,-0.0339,-1.06%,1069
2014-06-12,3.2124,3.2157,3.1993,3.2063,-0.0008,-0.02%,563
2014-06-11,3.2058,3.2137,3.2022,3.2071,0.0064,+0.20%,701
2014-06-10,3.1971,3.2086,3.1971,3.2007,0.0029,+0.09%,793
2014-06-09,3.1507,3.1991,3.1507,3.1978,-0.0036,-0.11%,602
2014-06-06,3.2294,3.2294,3.2002,3.2014,-0.0202,-0.63%,779
2014-06-05,3.2402,3.2402,3.2183,3.2216,-0.0145,-0.45%,704
2014-06-04,3.2291,3.2413,3.2291,3.2361,0.004,+0.12%,625
2014-06-03,3.2268,3.2324,3.2261,3.2321,0.0021,+0.07%,488
2014-06-02,3.1533,3.2307,3.1533,3.23,0.0143,+0.44%,562
2014-05-30,3.2127,3.2161,3.1693,3.2157,0.0517,+1.63%,586
2014-05-29,3.2254,3.2254,3.1615,3.164,-0.0225,-0.71%,813
2014-05-28,3.2195,3.2254,3.1763,3.1865,0.0161,+0.51%,1100
2014-05-27,3.207,3.2193,3.1602,3.1704,0.0156,+0.49%,1772
2014-05-26,3.152,3.2081,3.1498,3.1548,0.004,+0.13%,1536
2014-05-23,3.1566,3.2188,3.1508,3.1508,-0.02,-0.63%,1548
2014-05-22,3.2143,3.2182,3.1633,3.1708,-0.0083,-0.26%,1848
2014-05-21,3.2154,3.225,3.1632,3.1791,0.0083,+0.26%,1836
2014-05-20,3.2107,3.2198,3.1651,3.1708,0.0074,+0.23%,2386
2014-05-19,3.1679,3.2222,3.1606,3.1634,-0.0094,-0.30%,1243
2014-05-16,3.2276,3.234,3.1665,3.1728,0.0041,+0.13%,978
2014-05-15,3.2182,3.2284,3.159,3.1687,-0.0067,-0.21%,799
2014-05-14,3.2295,3.2314,3.1652,3.1754,-0.0291,-0.91%,887
2014-05-13,3.1804,3.2355,3.1804,3.2045,0.0136,+0.43%,462
2014-05-12,3.1797,3.2379,3.1797,3.1909,0.0076,+0.24%,804
2014-05-09,3.238,3.238,3.1833,3.1833,-0.0252,-0.79%,979
2014-05-08,3.2506,3.2521,3.2029,3.2085,-0.0182,-0.56%,1164
2014-05-07,3.2474,3.2504,3.2052,3.2267,0.0142,+0.44%,942
2014-05-06,3.2561,3.259,3.1998,3.2125,0.0133,+0.42%,991
2014-05-05,3.2032,3.2624,3.1944,3.1992,-0.0071,-0.22%,894
2014-05-02,3.2653,3.2671,3.2063,3.2063,0.0014,+0.04%,997
2014-05-01,3.1958,3.2655,3.1945,3.2049,-0.0154,-0.48%,466
2014-04-30,3.2579,3.2669,3.2144,3.2203,-0.0064,-0.20%,709
2014-04-29,3.2685,3.2692,3.2149,3.2267,0.0013,+0.04%,696
2014-04-28,3.2091,3.2686,3.208,3.2254,0.0053,+0.16%,593
2014-04-25,3.2682,3.2767,3.2166,3.2201,-0.0342,-1.05%,939
2014-04-24,3.2657,3.275,3.2197,3.2543,0.0007,+0.02%,818
2014-04-23,3.2661,3.2717,3.221,3.2536,0.0092,+0.28%,994
2014-04-22,3.2516,3.2671,3.205,3.2444,0.0403,+1.26%,802
2014-04-21,3.1898,3.2508,3.1894,3.2041,0.0114,+0.36%,619
2014-04-17,3.2367,3.2425,3.1884,3.1927,-0.0133,-0.41%,803
2014-04-16,3.2477,3.2511,3.1914,3.206,-0.014,-0.43%,954
2014-04-15,3.2501,3.2563,3.2039,3.22,0.017,+0.53%,839
2014-04-14,3.1904,3.2507,3.1896,3.203,0.021,+0.66%,969
2014-04-11,3.2245,3.242,3.1723,3.182,-0.0175,-0.55%,1046
2014-04-10,3.2298,3.2324,3.1725,3.1995,0.0046,+0.14%,924
2014-04-09,3.236,3.236,3.1867,3.1949,-0.0078,-0.24%,1393
2014-04-08,3.2707,3.2707,3.1823,3.2027,-0.0278,-0.86%,1399
2014-04-07,3.2225,3.271,3.221,3.2305,0.0027,+0.08%,770
2014-04-04,3.2872,3.2872,3.2278,3.2278,-0.0138,-0.43%,851
2014-04-03,3.2716,3.2879,3.2293,3.2416,-0.0097,-0.30%,904
2014-04-02,3.2057,3.2759,3.2054,3.2513,0.0051,+0.16%,1110
2014-04-01,3.2612,3.2652,3.2111,3.2462,0.016,+0.50%,977
2014-03-31,3.2063,3.2692,3.2063,3.2302,0.0116,+0.36%,965
2014-03-28,3.2882,3.2882,3.218,3.2186,-0.0619,-1.89%,1169
2014-03-27,3.2977,3.2978,3.264,3.2805,-0.0167,-0.51%,1387
2014-03-26,3.2971,3.3037,3.2695,3.2972,0.0298,+0.91%,1014
2014-03-25,3.3011,3.3081,3.2344,3.2674,0.0236,+0.73%,1074
2014-03-24,3.2501,3.3084,3.2374,3.2438,-0.0193,-0.59%,803
2014-03-21,3.3048,3.3115,3.2373,3.2631,-0.0175,-0.53%,745
2014-03-20,3.2786,3.3181,3.252,3.2806,0.0053,+0.16%,1002
2014-03-19,3.2808,3.296,3.2382,3.2753,-0.0016,-0.05%,1059
2014-03-18,3.2764,3.28,3.2176,3.2769,0.0356,+1.10%,962
2014-03-17,3.219,3.2837,3.2155,3.2413,0.0051,+0.16%,858
2014-03-14,3.2779,3.2891,3.2353,3.2362,-0.0336,-1.03%,844
2014-03-13,3.2823,3.2911,3.2355,3.2698,0.0118,+0.36%,862
2014-03-12,3.2919,3.2947,3.2259,3.258,0.0118,+0.36%,681
2014-03-11,3.2833,3.2886,3.2253,3.2462,0.0084,+0.26%,926
2014-03-10,3.2086,3.2856,3.2067,3.2378,0.0231,+0.72%,1175
2014-03-07,3.2472,3.2621,3.1848,3.2147,0.0274,+0.86%,884
2014-03-06,3.2651,3.2695,3.1873,3.1873,-0.0351,-1.09%,834
2014-03-05,3.2702,3.2744,3.2183,3.2224,-0.0478,-1.46%,685
2014-03-04,3.2877,3.2877,3.2444,3.2702,0.0297,+0.92%,1110
2014-03-03,3.2267,3.2855,3.2257,3.2405,0.0173,+0.54%,741
2014-02-28,3.2754,3.2815,3.2186,3.2232,-0.0143,-0.44%,784
2014-02-27,3.2804,3.289,3.2322,3.2375,-0.0154,-0.47%,1269
2014-02-26,3.2826,3.2826,3.2392,3.2529,0.0259,+0.80%,674
2014-02-25,3.2829,3.2862,3.2254,3.227,-0.0027,-0.08%,689
2014-02-24,3.23,3.2978,3.2297,3.2297,-0.007,-0.22%,810
2014-02-21,3.3073,3.3073,3.2367,3.2367,-0.0144,-0.44%,1218
2014-02-20,3.2947,3.3148,3.2474,3.2511,-0.0198,-0.61%,796
2014-02-19,3.2386,3.3065,3.2385,3.2709,0.0132,+0.41%,994
2014-02-18,3.2914,3.3044,3.2493,3.2577,0.0199,+0.61%,911
2014-02-17,3.2492,3.3057,3.2378,3.2378,-0.021,-0.64%,1039
2014-02-14,3.3234,3.3234,3.2588,3.2588,-0.0179,-0.55%,1274
2014-02-13,3.3199,3.328,3.2699,3.2767,-0.0092,-0.28%,785
2014-02-12,3.3278,3.3278,3.2712,3.2859,-0.0086,-0.26%,902
2014-02-11,3.3398,3.3458,3.2869,3.2945,0.0049,+0.15%,1196
2014-02-10,3.2611,3.3443,3.2605,3.2896,0.0224,+0.69%,857
2014-02-07,3.3225,3.332,3.2634,3.2672,0.0104,+0.32%,879
2014-02-06,3.312,3.3263,3.2568,3.2568,-0.0136,-0.42%,949
2014-02-05,3.3236,3.3259,3.2664,3.2704,-0.0006,-0.02%,899
2014-02-04,3.345,3.3478,3.2685,3.271,-0.0193,-0.59%,981
2014-02-03,3.3034,3.3479,3.2903,3.2903,-0.0175,-0.53%,612
2014-01-31,3.2976,3.3518,3.2976,3.3078,0.002,+0.06%,494
2014-01-30,3.3357,3.3505,3.2903,3.3058,-0.016,-0.48%,719
2014-01-29,3.3333,3.3474,3.2835,3.3218,0.0187,+0.57%,1164
2014-01-28,3.3471,3.3471,3.2841,3.3031,-0.012,-0.36%,918
2014-01-27,3.2864,3.3481,3.2857,3.3151,0.0167,+0.51%,1033
2014-01-24,3.3259,3.3553,3.2691,3.2984,0.014,+0.43%,1011
2014-01-23,3.3263,3.3341,3.2774,3.2844,-0.0114,-0.35%,1010
2014-01-22,3.3316,3.3373,3.2708,3.2958,0.0241,+0.74%,883
2014-01-21,3.3161,3.3336,3.258,3.2717,0.0164,+0.50%,780
2014-01-20,3.2521,3.3178,3.252,3.2553,-0.0037,-0.11%,851
2014-01-17,3.2367,3.3075,3.2367,3.259,0.0094,+0.29%,645
2014-01-16,3.2316,3.2981,3.2316,3.2496,0.0103,+0.32%,867
2014-01-15,3.2662,3.2904,3.2176,3.2393,0.0202,+0.63%,967
2014-01-14,3.2597,3.2689,3.2189,3.2191,-0.0012,-0.04%,467
2014-01-13,3.1917,3.2638,3.1914,3.2203,0.0215,+0.67%,991
2014-01-10,3.2769,3.2769,3.1988,3.1988,-0.0325,-1.01%,819
2014-01-09,3.2728,3.2833,3.2288,3.2313,-0.0173,-0.53%,903
2014-01-08,3.2856,3.2879,3.2402,3.2486,0.0135,+0.42%,1044
2014-01-07,3.285,3.2895,3.2351,3.2351,0.009,+0.28%,771
2014-01-06,3.2387,3.2917,3.2261,3.2261,-0.0232,-0.71%,800
2014-01-03,3.2863,3.3008,3.241,3.2493,0.0057,+0.18%,900
2014-01-02,3.2757,3.2872,3.2325,3.2436,-0.0114,-0.35%,662
2013-12-31,3.2283,3.2909,3.2206,3.255,0.0199,+0.62%,449
2013-12-30,3.2565,3.2928,3.2314,3.2351,-0.0238,-0.73%,442
2013-12-27,3.2978,3.2978,3.2236,3.2589,0.0246,+0.76%,630
2013-12-26,3.2348,3.2985,3.2312,3.2343,-0.006,-0.19%,445
2013-12-24,3.2928,3.2932,3.2351,3.2403,-0.0036,-0.11%,454
2013-12-23,3.2233,3.292,3.223,3.2439,0.0124,+0.38%,528
2013-12-20,3.2718,3.2946,3.2315,3.2315,-0.0232,-0.71%,819
2013-12-19,3.2605,3.2845,3.2289,3.2547,0.0102,+0.31%,840
2013-12-18,3.25,3.2591,3.2033,3.2445,0.023,+0.71%,751
2013-12-17,3.1886,3.2509,3.1863,3.2215,0.0339,+1.06%,824
2013-12-16,3.1733,3.231,3.1654,3.1876,0.0162,+0.51%,889
2013-12-13,3.1802,3.2343,3.1714,3.1714,-0.0091,-0.29%,932
2013-12-12,3.1532,3.229,3.1531,3.1805,0.0277,+0.88%,1051
2013-12-11,3.1462,3.217,3.145,3.1528,0.0072,+0.23%,963
2013-12-10,3.1456,3.2083,3.1436,3.1456,-0.0038,-0.12%,926
2013-12-09,3.1646,3.2201,3.1453,3.1494,-0.0179,-0.57%,1008
2013-12-06,3.1517,3.237,3.1506,3.1673,0.0159,+0.50%,1159
2013-12-05,3.1668,3.2283,3.1503,3.1514,-0.0156,-0.49%,959
2013-12-04,3.1559,3.237,3.1551,3.167,0.0118,+0.37%,1062
2013-12-03,3.1485,3.2187,3.1485,3.1552,-0.0332,-1.04%,1056
2013-12-02,3.1724,3.2248,3.1492,3.1884,0.0182,+0.57%,1122
2013-11-29,3.1698,3.2315,3.1657,3.1702,-0.0006,-0.02%,940
2013-11-28,3.2099,3.2346,3.1708,3.1708,-0.0392,-1.22%,1197
2013-11-27,3.2115,3.239,3.2082,3.21,-0.0013,-0.04%,1569
2013-11-26,3.2166,3.223,3.2113,3.2113,-0.0043,-0.13%,1318
2013-11-25,3.2117,3.2217,3.2102,3.2156,0.005,+0.16%,1163
2013-11-22,3.2062,3.226,3.203,3.2106,0.0072,+0.22%,1604
2013-11-21,3.1792,3.2106,3.1775,3.2034,0.0257,+0.81%,1417
2013-11-20,3.1733,3.1859,3.1693,3.1777,0.0026,+0.08%,1288
2013-11-19,3.1852,3.1895,3.1706,3.1751,-0.0077,-0.24%,1223
2013-11-18,3.1356,3.1954,3.1346,3.1828,-0.019,-0.59%,1135
2013-11-15,3.2033,3.2056,3.1905,3.2018,0.0005,+0.02%,1259
2013-11-14,3.2096,3.2096,3.1854,3.2013,-0.0072,-0.22%,1190
2013-11-13,3.2157,3.2157,3.2031,3.2085,-0.0003,-0.01%,1146
2013-11-12,3.1978,3.2218,3.1935,3.2088,0.0148,+0.46%,1212
2013-11-11,3.1351,3.2001,3.1335,3.194,0.0175,+0.55%,1059
2013-11-08,3.1813,3.2095,3.1726,3.1765,-0.0063,-0.20%,1447
2013-11-07,3.1759,3.1859,3.1746,3.1828,0.0065,+0.20%,1223
2013-11-06,3.1722,3.1884,3.1698,3.1763,0.0057,+0.18%,1337
2013-11-05,3.1703,3.18,3.1698,3.1706,0.0009,+0.03%,1042
2013-11-04,3.1185,3.1766,3.1174,3.1697,0.0003,+0.01%,1056
2013-11-01,3.1568,3.184,3.153,3.1694,0.0139,+0.44%,1342
2013-10-31,3.1443,3.164,3.1443,3.1555,0.0091,+0.29%,1396
2013-10-30,3.1462,3.1588,3.143,3.1464,0.0028,+0.09%,1209
2013-10-29,3.131,3.1481,3.131,3.1436,0.0113,+0.36%,1208
2013-10-28,3.1418,3.1418,3.1308,3.1323,-0.0087,-0.28%,1199
2013-10-25,3.1545,3.1582,3.1254,3.141,-0.0154,-0.49%,1435
2013-10-24,3.165,3.1651,3.1474,3.1564,-0.0058,-0.18%,1359
2013-10-23,3.172,3.172,3.1422,3.1622,-0.007,-0.22%,1304
2013-10-22,3.1678,3.1904,3.1501,3.1692,0.0027,+0.09%,1356
2013-10-21,3.1552,3.1727,3.1065,3.1665,0.0117,+0.37%,1015
2013-10-18,3.1487,3.1564,3.1427,3.1548,0.0089,+0.28%,1219
2013-10-17,3.1701,3.1701,3.1446,3.1459,-0.0233,-0.74%,1239
2013-10-16,3.1774,3.1784,3.1562,3.1692,-0.0085,-0.27%,1208
2013-10-15,3.1791,3.1791,3.1556,3.1777,-0.0004,-0.01%,924
2013-10-14,3.122,3.1822,3.1219,3.1781,0.0014,+0.04%,1106
2013-10-11,3.1892,3.1892,3.1729,3.1767,-0.0114,-0.36%,1282
2013-10-10,3.1935,3.2062,3.1836,3.1881,-0.0051,-0.16%,1204
2013-10-09,3.1914,3.2101,3.1914,3.1932,-0.0007,-0.02%,1288
2013-10-08,3.186,3.1991,3.1841,3.1939,0.0076,+0.24%,1213
2013-10-07,3.1296,3.1873,3.1286,3.1863,0.0078,+0.25%,1099
2013-10-04,3.1913,3.1998,3.1692,3.1785,-0.0133,-0.42%,1254
2013-10-03,3.2199,3.2241,3.1881,3.1918,-0.0323,-1.00%,1195
2013-10-02,3.2353,3.2372,3.2089,3.2241,-0.0067,-0.21%,1331
2013-10-01,3.2549,3.2618,3.2294,3.2308,-0.0248,-0.76%,1348
2013-09-30,3.2332,3.2715,3.231,3.2556,0.0311,+0.96%,1443
2013-09-27,3.2152,3.2408,3.2102,3.2245,0.0111,+0.35%,1596
2013-09-26,3.218,3.2243,3.2096,3.2134,-0.0063,-0.20%,1420
2013-09-25,3.2228,3.2359,3.214,3.2197,0.0051,+0.16%,1552
2013-09-24,3.1978,3.2248,3.1931,3.2146,0.0174,+0.54%,1456
2013-09-23,3.1561,3.2033,3.156,3.1972,0.0351,+1.11%,1244
2013-09-20,3.1516,3.1777,3.1516,3.1621,0.0157,+0.50%,1265
2013-09-19,3.2306,3.231,3.1418,3.1464,-0.0846,-2.62%,1501
2013-09-18,3.2441,3.2443,3.2296,3.231,-0.011,-0.34%,1188
2013-09-17,3.2875,3.2875,3.2325,3.242,-0.0428,-1.30%,1435
2013-09-16,3.2859,3.287,3.2112,3.2848,-0.0028,-0.09%,911
2013-09-13,3.2744,3.2968,3.2742,3.2876,0.0135,+0.41%,1302
2013-09-12,3.257,3.2803,3.2506,3.2741,0.0176,+0.54%,1363
2013-09-11,3.2738,3.2782,3.2394,3.2565,-0.0159,-0.49%,1211
2013-09-10,3.2939,3.2939,3.2648,3.2724,-0.0158,-0.48%,1435
2013-09-09,3.2521,3.328,3.2506,3.2882,-0.0373,-1.12%,1003
2013-09-06,3.3181,3.3263,3.3014,3.3255,0.0208,+0.63%,1089
2013-09-05,3.2797,3.3134,3.268,3.3047,0.0247,+0.75%,1031
2013-09-04,3.2832,3.3024,3.2794,3.28,-0.0064,-0.19%,1092
2013-09-03,3.2736,3.2901,3.2589,3.2864,0.0168,+0.51%,1195
2013-09-02,3.2311,3.2977,3.231,3.2696,-0.0138,-0.42%,1127
2013-08-30,3.3084,3.3085,3.2806,3.2834,-0.0249,-0.75%,1232
2013-08-29,3.3194,3.3318,3.2987,3.3083,-0.023,-0.69%,1207
2013-08-28,3.3279,3.338,3.3225,3.3313,0.0032,+0.10%,1142
2013-08-27,3.3081,3.3322,3.3021,3.3281,0.0262,+0.79%,1045
2013-08-26,3.2966,3.305,3.2897,3.3019,0.004,+0.12%,1056
2013-08-23,3.3163,3.3163,3.2933,3.2979,-0.0123,-0.37%,1357
2013-08-22,3.2883,3.3197,3.2881,3.3102,0.0203,+0.62%,1550
2013-08-21,3.2859,3.2934,3.2807,3.2899,0.005,+0.15%,1265
2013-08-20,3.2858,3.3017,3.2782,3.2849,0,0.00%,1175
2013-08-19,3.2724,3.2912,3.2714,3.2849,0.0111,+0.34%,1141
2013-08-16,3.2768,3.2816,3.2698,3.2738,-0.0006,-0.02%,1193
2013-08-15,3.2721,3.2861,3.2632,3.2744,0.0019,+0.06%,1213
2013-08-14,3.2579,3.2755,3.2554,3.2725,0.015,+0.46%,1179
2013-08-13,3.246,3.2654,3.2453,3.2575,0.0116,+0.36%,1135
2013-08-12,3.2526,3.2568,3.2352,3.2459,-0.0052,-0.16%,1249
2013-08-09,3.2518,3.2519,3.2427,3.2511,0.0008,+0.02%,936
2013-08-08,3.2516,3.2546,3.2411,3.2503,-0.0022,-0.07%,977
2013-08-07,3.241,3.2575,3.241,3.2525,0.0094,+0.29%,1161
2013-08-06,3.2289,3.2455,3.2237,3.2431,0.0137,+0.42%,1239
2013-08-05,3.1783,3.2441,3.1772,3.2294,-0.0251,-0.77%,1117
2013-08-02,3.2414,3.2623,3.2393,3.2545,0.0148,+0.46%,1306
2013-08-01,3.2489,3.2489,3.232,3.2397,-0.0037,-0.11%,1212
2013-07-31,3.2321,3.2572,3.2321,3.2434,0.0112,+0.35%,1352
2013-07-30,3.222,3.2441,3.2177,3.2322,0.0101,+0.31%,1433
2013-07-29,3.2034,3.2374,3.2025,3.2221,0.0174,+0.54%,1279
2013-07-26,3.1986,3.2145,3.194,3.2047,0.0092,+0.29%,1191
2013-07-25,3.1849,3.2185,3.1841,3.1955,0.0107,+0.34%,1211
2013-07-24,3.1752,3.1891,3.1651,3.1848,0.0092,+0.29%,1139
2013-07-23,3.1776,3.1778,3.1604,3.1756,-0.002,-0.06%,799
2013-07-22,3.1919,3.192,3.1761,3.1776,-0.0136,-0.43%,824
2013-07-19,3.1944,3.2027,3.1901,3.1912,-0.001,-0.03%,1171
2013-07-18,3.1922,3.1996,3.1812,3.1922,0.0035,+0.11%,1132
2013-07-17,3.1869,3.2038,3.1809,3.1887,0.0026,+0.08%,1895
2013-07-16,3.191,3.2016,3.177,3.1861,-0.0011,-0.03%,3487
2013-07-15,3.1704,3.1979,3.1698,3.1872,0.0151,+0.48%,933
2013-07-12,3.1657,3.1737,3.1592,3.1721,0.0067,+0.21%,862
2013-07-11,3.1779,3.1783,3.1525,3.1654,-0.012,-0.38%,799
2013-07-10,3.1835,3.1835,3.176,3.1774,-0.006,-0.19%,778
2013-07-09,3.2062,3.2063,3.182,3.1834,-0.023,-0.72%,780
