Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-07-18,630,632,622.5,624,-3.5,-0.56%,81896,418806
2024-07-17,622,634.5,621,627.5,4.5,+0.72%,86358,416352
2024-07-16,628,631.25,621.5,623,-3.25,-0.52%,111058,413885
2024-07-15,633.75,634.75,625.5,626.25,-14.75,-2.30%,129293,411271
2024-07-12,647.75,648,638,641,-11.5,-1.76%,142420,406406
2024-07-11,642.5,660,642.5,652.5,8.5,+1.32%,121565,403324
2024-07-10,648.75,649.75,640.25,644,-6.25,-0.96%,108818,409676
2024-07-09,653.5,655.5,649.5,650.25,0.5,+0.08%,93357,411906
2024-07-08,658.5,658.5,645.75,649.75,-12.75,-1.92%,103618,411526
2024-07-05,654.5,663.75,654.5,662.5,11.5,+1.77%,78447,407044
2024-07-03,649.75,659.25,649.75,651,-2.,-0.31%,77472,406017
2024-07-02,656.5,657.75,652,653,-6.5,-0.99%,95887,402777
2024-07-01,648,660.5,643.5,659.5,11,+1.70%,132202,404268
2024-06-28,647,654,641.5,648.5,-0.5,-0.08%,132624,406781
2024-06-27,640,650.25,636,649,13,+2.04%,151311,404106
2024-06-26,636,645.25,633.5,636,-0.25,-0.04%,140898,406147
2024-06-25,645,649,635,636.25,-9.5,-1.47%,169908,401751
2024-06-24,649,651.5,640.5,645.75,-3.,-0.46%,162563,398899
2024-06-21,657,659.5,648.5,648.75,-6.75,-1.03%,212381,400327
2024-06-20,665.25,665.75,651.75,655.5,-13.,-1.94%,217983,411844
2024-06-18,670.75,671.5,668,668.5,-4.5,-0.67%,164723,401736
2024-06-17,676,677.75,670.5,673,-11.5,-1.68%,179700,397502
2024-06-14,692,696,683.5,684.5,-12.,-1.72%,181594,393135
2024-06-13,700,704.5,695.75,696.5,-4.25,-0.61%,186150,396840
2024-06-12,701,701.5,694.5,700.75,-6.75,-0.95%,186110,393234
2024-06-11,700.25,710.75,700.25,707.5,7.25,+1.04%,290399,395778
2024-06-10,709.25,709.25,700,700.25,-10.5,-1.48%,253230,421028
2024-06-07,721,721,708.5,710.75,-9.75,-1.35%,280935,413364
2024-06-06,729.25,734,718.75,720.5,-7.,-0.96%,170741,429137
2024-06-05,735.75,737.5,725,727.5,-7.5,-1.02%,178195,430171
2024-06-04,750,750,734.5,735,-9.75,-1.31%,166210,434569
2024-06-03,752.5,759.25,739.25,744.75,-4.5,-0.60%,161440,439339
2024-05-31,752,756.5,745.5,749.25,-1.,-0.13%,106617,438742
2024-05-30,752.25,752.25,744.25,750.25,-3.75,-0.50%,126164,436717
2024-05-29,749.5,758.75,747.25,754,2.75,+0.37%,122873,430379
2024-05-28,755.5,758,741,751.25,1.75,+0.23%,134179,427563
2024-05-24,746,752.75,740.75,749.5,1.5,+0.20%,127393,422016
2024-05-23,752.25,752.5,746,748,-3.75,-0.50%,122482,418440
2024-05-22,759.75,761.75,748,751.75,-7.75,-1.02%,169326,416169
2024-05-21,755.5,760.25,750.75,759.5,4,+0.53%,158541,405252
2024-05-20,735,756.25,735,755.5,23,+3.14%,160433,400484
2024-05-17,740,742.5,731.25,732.5,-2.75,-0.37%,102185,393383
2024-05-16,738.25,745.25,732.5,735.25,-2.25,-0.31%,107804,393316
2024-05-15,746,756,733.75,737.5,-7.5,-1.01%,158927,395479
2024-05-14,745,750,739.25,745,-3.,-0.40%,156536,394761
2024-05-13,734.75,750,731.5,748,7.75,+1.05%,181725,392548
2024-05-10,729,740.25,727.75,740.25,11.25,+1.54%,170749,385699
2024-05-09,727.25,734.75,725,729,2.25,+0.31%,116737,375854
2024-05-08,735.5,736,723.5,726.75,-9.,-1.22%,126227,372035
2024-05-07,730.25,738.75,725.75,735.75,-1.25,-0.17%,153734,369477
2024-05-06,708.5,737.25,708.5,737,16.5,+2.29%,170277,367209
2024-05-03,710.5,725,709.25,720.5,11.5,+1.62%,150944,364218
2024-05-02,703.75,711.75,699,709,4.25,+0.60%,106185,363257
2024-05-01,702.75,705.25,697.5,704.75,2.25,+0.32%,107992,362146
2024-04-30,690,703.75,690,702.5,2.75,+0.39%,163025,362572
2024-04-29,693.5,701,691,699.75,-1.75,-0.25%,174092,363021
2024-04-26,699.5,709.25,695.5,701.5,3.75,+0.54%,186142,364627
2024-04-25,694,700,689.25,697.75,6,+0.87%,182681,377742
2024-04-24,681,694.75,677,691.75,9.75,+1.43%,175336,371109
2024-04-23,677.5,682.5,677,682,8.75,+1.30%,187128,375644
2024-04-22,669.25,676.5,669.25,673.25,11.25,+1.70%,205809,389398
2024-04-19,659.25,662,659.25,662,16.25,+2.52%,108706,392492
2024-04-18,645.75,645.75,645.75,645.75,1.5,+0.23%,113212,395414
2024-04-17,651.75,651.75,644.25,644.25,-5.25,-0.81%,119913,393010
2024-04-16,655,655,649.5,649.5,-4.25,-0.65%,137816,391304
2024-04-15,648.5,654.75,648.5,653.75,-0.75,-0.11%,114586,389791
2024-04-12,652.5,654.5,652.5,654.5,3,+0.46%,148764,390021
2024-04-11,655,655,650,651.5,-7.,-1.06%,160158,396945
2024-04-10,658.5,663,656.5,658.5,0.5,+0.08%,145577,395719
2024-04-09,658,658,657.5,658,-7.,-1.05%,158941,398356
2024-04-08,658.25,665,658.25,665,2.5,+0.38%,189759,407083
2024-04-05,662.75,663.5,661,662.5,2,+0.30%,214024,411574
2024-04-04,657.5,660.5,657.5,660.5,0.25,+0.04%,136541,420162
2024-04-03,662,662,653.75,660.25,4.5,+0.69%,118384,420293
2024-04-02,655.75,655.75,655.75,655.75,-2.75,-0.42%,137383,416265
2024-04-01,651.75,658.5,651.75,658.5,1,+0.15%,93419,410980
2024-03-28,657.5,657.5,657.5,657.5,2.5,+0.38%,162735,404197
2024-03-27,655,655,655,655,-0.25,-0.04%,86225,412411
2024-03-26,654.75,655.25,653.75,655.25,-3.5,-0.53%,77480,410277
2024-03-25,658.75,658.75,658.75,658.75,0.75,+0.11%,112103,409425
2024-03-22,651.5,658,646.25,658,6.5,+1.00%,105805,412603
2024-03-21,651.75,651.75,651.5,651.5,2.25,+0.35%,78488,411864
2024-03-20,651.75,651.75,649.25,649.25,-5.75,-0.88%,100173,413269
2024-03-19,655,655,655,655,8.25,+1.28%,96911,407696
2024-03-18,647,648,646.75,646.75,7.5,+1.17%,102339,408799
2024-03-15,639.25,639.25,639.25,639.25,0.75,+0.12%,77432,410247
2024-03-14,638.5,638.5,638.5,638.5,-6.5,-1.01%,128033,407012
2024-03-13,645,645,645,645,0.5,+0.08%,103648,399359
2024-03-12,644.25,644.5,644.25,644.5,-3.5,-0.54%,116683,396389
2024-03-11,648,648,648,648,10.75,+1.69%,151814,395876
2024-03-08,637.25,637.25,637.25,637.25,11.5,+1.84%,131496,397312
2024-03-07,623,634,623,625.75,3,+0.48%,211477,400265
2024-03-06,622.75,622.75,621.5,622.75,-5.5,-0.88%,217713,406304
2024-03-05,628.25,628.25,628.25,628.25,-6.5,-1.02%,118973,401311
2024-03-04,629.25,634.75,629.25,634.75,5,+0.79%,78417,387802
2024-03-01,629.25,632.5,629.25,629.75,-10.,-1.56%,114997,384115
2024-02-29,639.75,639.75,639.75,639.75,-0.5,-0.08%,92341,375452
2024-02-28,640.25,640.25,640.25,640.25,-2.75,-0.43%,100918,370785
2024-02-27,643,643,643,643,9.5,+1.50%,115465,373389
2024-02-26,621.5,633.5,621.5,633.5,8.5,+1.36%,133863,379209
2024-02-23,625,625,625,625,-6.5,-1.03%,119770,387377
2024-02-22,631.5,631.5,631.5,631.5,3.5,+0.56%,167032,394433
2024-02-21,628,628,628,628,-4.,-0.63%,126154,395458
2024-02-20,632,632,632,632,12,+1.94%,179333,396470
2024-02-16,625,625,616,620,-7.25,-1.16%,152227,404434
2024-02-15,631,631,627.25,627.25,-12.,-1.88%,198709,396976
2024-02-14,646.25,647.25,634,639.25,-13.75,-2.11%,207129,399030
2024-02-13,653,653,653,653,-0.5,-0.08%,203086,396009
2024-02-12,650,653.5,650,653.5,-0.5,-0.08%,168563,401257
2024-02-09,654,654,654,654,-1.25,-0.19%,217330,399539
2024-02-08,655.25,655.25,655.25,655.25,-11.,-1.65%,160862,405068
2024-02-07,666.25,666.25,666.25,666.25,2.25,+0.34%,169755,412468
2024-02-06,664,664,664,664,2.25,+0.34%,98976,419546
2024-02-05,661.75,661.75,661.75,661.75,-5.25,-0.79%,99317,417212
2024-02-02,666,667,666,667,-0.25,-0.04%,132062,410025
2024-02-01,667.25,667.25,667.25,667.25,-1.25,-0.19%,118826,416253
2024-01-31,658.5,669.25,658.5,668.5,-7.25,-1.07%,79227,413750
2024-01-30,675.75,675.75,663.5,675.75,5.5,+0.82%,91772,409982
2024-01-29,670.25,670.25,670.25,670.25,-5.,-0.74%,76302,407577
2024-01-26,675.25,675.25,675.25,675.25,-6.5,-0.95%,115763,407230
2024-01-25,681.75,681.75,681.75,681.75,0,0.00%,105104,400920
2024-01-24,681.75,681.75,681.75,681.75,7.5,+1.11%,97027,407914
2024-01-23,674.25,674.25,674.25,674.25,-0.5,-0.07%,77218,409879
2024-01-22,674.75,674.75,674.75,674.75,2.5,+0.37%,65735,410456
2024-01-19,672.25,672.25,672.25,672.25,5.5,+0.82%,87622,409549
2024-01-18,666.75,666.75,666.75,666.75,2.25,+0.34%,93101,410061
2024-01-17,664.5,664.5,664.5,664.5,-6.5,-0.97%,121512,403918
2024-01-16,671,671,671,671,-6.,-0.89%,101950,400325
2024-01-12,677,677,677,677,-1.,-0.15%,145668,390419
2024-01-11,678,678,678,678,-6.75,-0.99%,68072,382262
2024-01-10,684.75,684.75,684.75,684.75,1.75,+0.26%,75007,377853
2024-01-09,674,683,671.75,683,9,+1.34%,93898,373687
2024-01-08,675,675,672.5,674,-9.25,-1.35%,116821,377595
2024-01-05,683.25,683.25,683.25,683.25,2.25,+0.33%,72932,367827
2024-01-04,681,681,681,681,3.5,+0.52%,110865,369806
2024-01-03,677.5,677.5,677.5,677.5,-2.25,-0.33%,116923,372944
