Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-05-29,670,675,669.5,674.8,0,0.00%,30983,257373
2024-05-28,675,675,670,674.8,1.1,+0.16%,38663,258229
2024-05-27,673.7,673.7,673.7,673.7,5.1,+0.76%,11051,262744
2024-05-24,668.9,675,668,668.6,-5.9,-0.87%,30236,263094
2024-05-23,672.3,674.5,671,674.5,6.5,+0.97%,34351,266849
2024-05-22,663,670.7,663,668,4.5,+0.68%,40863,267100
2024-05-21,662,668.1,658.2,663.5,5.7,+0.87%,43982,260521
2024-05-20,657.8,657.8,657.8,657.8,0,0.00%,0,261773
2024-05-17,647.5,657.8,647.5,657.8,11.4,+1.76%,0,261773
2024-05-16,646.4,646.4,646.4,646.4,-3.5,-0.54%,34218,258640
2024-05-15,650,650,649.9,649.9,1.2,+0.18%,43267,253527
2024-05-14,645,650,645,648.7,2.5,+0.39%,41176,246973
2024-05-13,645,647,645,646.2,2.5,+0.39%,49666,245376
2024-05-10,643.7,643.7,643.7,643.7,10.6,+1.67%,50000,243682
2024-05-09,633.1,633.1,633.1,633.1,-0.8,-0.13%,58778,240351
2024-05-08,633.9,633.9,633.9,633.9,-7.5,-1.17%,54616,234372
2024-05-07,640,641.4,640,641.4,5.2,+0.82%,73055,233334
2024-05-06,635,636.2,635,636.2,1.2,+0.19%,76598,233654
2024-05-03,635,635,635,635,3.4,+0.54%,42942,236205
2024-05-02,631.6,631.6,631.6,631.6,2.8,+0.45%,35396,245342
2024-05-01,628.8,628.8,628.8,628.8,7.9,+1.27%,36494,247862
2024-04-30,620.9,620.9,620.9,620.9,-5.7,-0.91%,43539,244678
2024-04-29,626.6,626.6,626.6,626.6,-3.1,-0.49%,41990,237746
2024-04-26,629.7,629.7,629.7,629.7,-1.6,-0.25%,29857,238277
2024-04-25,631.3,631.3,631.3,631.3,2.4,+0.38%,52182,243890
2024-04-24,628.9,628.9,628.9,628.9,-3.3,-0.52%,48168,241881
2024-04-23,632.2,632.2,632.2,632.2,-3.9,-0.61%,61170,244655
2024-04-22,636.1,636.8,636.1,636.1,12.8,+2.05%,54619,249611
2024-04-19,623.3,623.3,623.3,623.3,3.6,+0.58%,45019,254981
2024-04-18,619.7,619.7,619.7,619.7,-0.7,-0.11%,65067,255312
2024-04-17,620.4,620.4,620.4,620.4,-1.3,-0.21%,68318,264568
2024-04-16,621.7,621.7,621.7,621.7,-5.3,-0.85%,81375,264015
2024-04-15,627,627,627,627,-8.6,-1.35%,72349,258758
2024-04-12,635.6,635.6,635.6,635.6,11.7,+1.88%,74823,250615
2024-04-11,623.9,623.9,623.9,623.9,-11.3,-1.78%,70115,255833
2024-04-10,635.2,635.2,635.2,635.2,1,+0.16%,56952,257474
2024-04-09,634.2,634.2,634.2,634.2,1.6,+0.25%,52280,269287
2024-04-08,632.6,632.6,632.6,632.6,-3.4,-0.53%,45740,281093
2024-04-05,636,636,636,636,9.3,+1.48%,40781,285044
2024-04-04,626.7,626.7,626.7,626.7,-1.6,-0.25%,45696,285918
2024-04-03,628.3,628.3,628.3,628.3,-0.5,-0.08%,41715,284687
2024-04-02,628.8,628.8,628.8,628.8,1.1,+0.18%,44958,288530
2024-04-01,627.7,627.7,627.7,627.7,9.9,+1.60%,29706,291067
2024-03-28,617.8,617.8,617.8,617.8,-0.1,-0.02%,43635,292516
2024-03-27,617.9,617.9,617.9,617.9,-11.5,-1.83%,52945,293208
2024-03-26,629.4,629.4,629.4,629.4,-10.5,-1.64%,35724,293972
2024-03-25,639.9,639.9,639.9,639.9,12.9,+2.06%,38792,295623
2024-03-22,627,627,627,627,-8.5,-1.34%,37880,294025
2024-03-21,635.5,635.5,635.5,635.5,-4.4,-0.69%,61601,297410
2024-03-20,639.9,639.9,639.9,639.9,0,0.00%,69761,302819
2024-03-19,639.9,639.9,639.9,639.9,1.4,+0.22%,43578,300421
2024-03-18,638.5,638.5,638.5,638.5,-1.7,-0.27%,47300,303145
2024-03-15,640.2,640.2,640.2,640.2,3.7,+0.58%,42425,301042
2024-03-14,636.5,636.5,636.5,636.5,0.1,+0.02%,56608,301661
2024-03-13,636.4,636.4,636.4,636.4,-0.4,-0.06%,60647,298817
2024-03-12,636.8,636.8,636.8,636.8,12.1,+1.94%,44587,295011
2024-03-11,624.7,624.7,624.7,624.7,11.4,+1.86%,55174,298428
2024-03-08,613.3,613.3,613.3,613.3,6.7,+1.10%,38054,302291
2024-03-07,606.6,606.6,606.6,606.6,6.1,+1.02%,44851,302487
2024-03-06,600.5,600.5,600.5,600.5,2.7,+0.45%,38573,304819
2024-03-05,597.8,597.8,597.8,597.8,0,0.00%,34095,303516
2024-03-04,597.8,597.8,597.8,597.8,5.2,+0.88%,26349,299884
2024-03-01,592.6,592.6,592.6,592.6,-2.3,-0.39%,33467,299040
2024-02-29,594.9,594.9,594.9,594.9,4.1,+0.69%,36638,293478
2024-02-28,590.8,590.8,590.8,590.8,0.1,+0.02%,36015,290088
2024-02-27,590.7,590.7,590.7,590.7,3.7,+0.63%,55464,291209
2024-02-26,587,587,587,587,7.2,+1.24%,39916,295705
2024-02-23,579.8,579.8,579.8,579.8,-2.8,-0.48%,38858,300423
2024-02-22,582.6,582.6,582.6,582.6,-4.5,-0.77%,48782,298878
